,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.05432283878326416,0.03487914800643921,0.8740832805633545,0.8625261783599854,0.07159390300512314,0.10259466618299484,0.08920198678970337,0.17418856918811798,0.19,0.7333333333333334,0.9660000000000002
000002,0.05361563339829445,0.002485864097252488,0.9281871914863586,0.986722469329834,0.018197180703282356,0.010791625827550888,0.05610149749554694,0.028988806530833244,4.11,1.9466666666666665,1.0639999999999998
000004,0.11830279231071472,0.09797092527151108,0.7597836852073669,0.8682634830474854,0.12191350758075714,0.0337655283510685,0.2162737175822258,0.15567903593182564,-1.62,-0.7799999999999999,-0.932
000005,0.10423631221055984,0.05260641872882843,0.8676236271858215,0.9267463088035583,0.028140060603618622,0.020647305995225906,0.15684273093938828,0.04878736659884453,0.21,-0.20333333333333334,0.046
000006,0.01790926791727543,0.012544387951493263,0.9310953617095947,0.931937575340271,0.05099530890583992,0.055518027395009995,0.030453655868768692,0.10651333630084991,0.84,0.16,-0.024
000008,0.20253503322601318,0.1311977207660675,0.7400084137916565,0.8555716276168823,0.057456545531749725,0.013230660930275917,0.3337327539920807,0.07068720646202564,-0.37,0.34333333333333327,0.18199999999999997
000009,0.1841205209493637,0.08858917653560638,0.6711064577102661,0.7257413864135742,0.1447729766368866,0.1856694370508194,0.2727096974849701,0.330442413687706,-0.59,-0.036666666666666625,0.074
000010,0.059036221355199814,0.13911093771457672,0.8428700566291809,0.8174341917037964,0.098093681037426,0.04345489665865898,0.19814715906977654,0.14154857769608498,-1.21,-0.6033333333333334,0.005999999999999961
000011,0.6682426333427429,0.4766390323638916,0.3101955056190491,0.4885590672492981,0.021561874076724052,0.034801945090293884,1.1448816657066345,0.05636381916701794,2.15,0.9266666666666667,0.020000000000000063
000012,0.019472448155283928,0.03344495967030525,0.924262285232544,0.9550002813339233,0.05626529082655907,0.011554699391126633,0.05291740782558918,0.0678199902176857,1.28,0.15666666666666673,-0.37199999999999994
000014,0.02401220053434372,0.016317512840032578,0.8984460830688477,0.9291180968284607,0.07754170894622803,0.054564327001571655,0.0403297133743763,0.13210603594779968,0.29,-0.08,-0.34400000000000003
000016,0.2000478059053421,0.031114323064684868,0.598628044128418,0.8515428304672241,0.20132416486740112,0.11734285205602646,0.23116212897002697,0.3186670169234276,4.21,1.4733333333333334,0.8160000000000001
000017,0.6275720596313477,0.10209805518388748,0.3656816780567169,0.8947216868400574,0.006746266037225723,0.0031802949961274862,0.7296701148152351,0.00992656103335321,-0.61,-0.4833333333333334,-0.43800000000000006
000018,0.4066193699836731,0.5093578100204468,0.5299229025840759,0.32780197262763977,0.06345774233341217,0.16284024715423584,0.9159771800041199,0.226297989487648,-4.28,-1.55,-1.1280000000000001
000019,0.22049808502197266,0.14830268919467926,0.6462551951408386,0.6723719835281372,0.13324664533138275,0.1793254017829895,0.3688007742166519,0.31257204711437225,2.36,,
