,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up
002459,0.17650721967220306,0.024983897805213928,0.7953915596008301,0.9620599746704102,0.02810126543045044,0.012956107966601849,0.201491117477417,0.04105737339705229
002460,0.4419865310192108,0.46352091431617737,0.42436859011650085,0.3747172951698303,0.13364483416080475,0.1617618054151535,0.9055074453353882,0.29540663957595825
002461,0.12549664080142975,0.038299549371004105,0.7320536375045776,0.8865998387336731,0.14244970679283142,0.0751006156206131,0.16379619017243385,0.21755032241344452
002462,0.017493514344096184,0.1054881364107132,0.9341952204704285,0.7908027768135071,0.04831121861934662,0.10370908677577972,0.12298165075480938,0.15202030539512634
002463,0.05573909357190132,0.03999548777937889,0.850368857383728,0.8221993446350098,0.09389204531908035,0.13780517876148224,0.09573458135128021,0.2316972240805626
002465,0.04136744514107704,0.12191393226385117,0.8599892854690552,0.7888285517692566,0.09864325821399689,0.08925759047269821,0.1632813774049282,0.1879008486866951
002466,0.04291147738695145,0.08694985508918762,0.36609771847724915,0.5409396886825562,0.5909908413887024,0.37211039662361145,0.12986133247613907,0.9631012380123138
002467,0.06516598910093307,0.03650866448879242,0.6358770728111267,0.8366268277168274,0.2989569306373596,0.126864492893219,0.1016746535897255,0.4258214235305786
002468,0.05158734694123268,0.16873544454574585,0.8240439891815186,0.7381661534309387,0.12436872720718384,0.09309836477041245,0.22032279148697853,0.21746709197759628
002469,0.03044302389025688,0.0399162694811821,0.8701794147491455,0.9189593195915222,0.09937743842601776,0.041124377399683,0.07035929337143898,0.14050181582570076
002470,0.058311864733695984,0.005286453757435083,0.7774361371994019,0.9339300990104675,0.16425208747386932,0.06078347936272621,0.06359831849113107,0.22503556683659554
002472,0.04860813915729523,0.07559617608785629,0.8539540767669678,0.799670398235321,0.09743776172399521,0.12473344802856445,0.12420431524515152,0.22217120975255966
002474,0.16511528193950653,0.0357675775885582,0.7561969757080078,0.8250683546066284,0.07868777960538864,0.1391640305519104,0.20088285952806473,0.21785181015729904
002475,0.06490610539913177,0.05081624165177345,0.6729541420936584,0.7429180145263672,0.26213979721069336,0.20626582205295563,0.11572234705090523,0.468405619263649
002476,0.016470279544591904,0.01603063754737377,0.8720507025718689,0.969613254070282,0.1114790216088295,0.014356175437569618,0.032500917091965675,0.12583519704639912
002477,0.13501426577568054,0.0007606082363054156,0.8603854775428772,0.9942739605903625,0.004600162152200937,0.00496539706364274,0.13577487401198596,0.009565559215843678
002478,0.06600189954042435,0.026334483176469803,0.8119015097618103,0.9650424122810364,0.12209656834602356,0.008623073808848858,0.09233638271689415,0.13071964215487242
002479,0.05362768471240997,0.021304184570908546,0.8344953656196594,0.8659862875938416,0.1118769571185112,0.11270947754383087,0.07493186928331852,0.22458643466234207
002480,0.058559540659189224,0.03489753603935242,0.9035815596580505,0.9318873882293701,0.03785896301269531,0.03321497514843941,0.09345707669854164,0.07107393816113472
002481,0.11442578583955765,0.04035376384854317,0.816582441329956,0.9199262857437134,0.06899178773164749,0.03972000256180763,0.15477954968810081,0.10871179029345512
002482,0.24563322961330414,0.29054954648017883,0.6798508167266846,0.5946263074874878,0.0745159462094307,0.11482416838407516,0.536182776093483,0.18934011459350586
002483,0.03877875953912735,0.01000711414963007,0.8878252506256104,0.9234305024147034,0.0733959749341011,0.06656237691640854,0.04878587368875742,0.13995835185050964
002484,0.09996643662452698,0.06857175379991531,0.7590097784996033,0.8550124168395996,0.14102375507354736,0.07641579210758209,0.1685381904244423,0.21743954718112946
002485,0.001811138354241848,0.0004063048108946532,0.9682023525238037,0.9812681078910828,0.029986457899212837,0.018325652927160263,0.002217443165136501,0.0483121108263731
002487,0.016540689393877983,0.014497549273073673,0.9058755040168762,0.8950039744377136,0.07758390158414841,0.09049854427576065,0.031038238666951656,0.16808244585990906
002488,0.1365220546722412,0.07757598906755447,0.7089532017707825,0.8225256204605103,0.15452466905117035,0.09989843517541885,0.21409804373979568,0.2544231042265892
002489,0.004470873158425093,0.0047983224503695965,0.9020209312438965,0.9018701314926147,0.09350820630788803,0.09333157539367676,0.00926919560879469,0.1868397817015648
002490,0.027883125469088554,0.08128485828638077,0.9013956785202026,0.7290260195732117,0.07072124630212784,0.18968911468982697,0.10916798375546932,0.2604103609919548
002491,0.20437370240688324,0.24965457618236542,0.6068897843360901,0.6291617155075073,0.18873648345470428,0.12118375301361084,0.45402827858924866,0.3099202364683151
002492,0.03787710517644882,0.01564781740307808,0.7813912034034729,0.8973857164382935,0.18073171377182007,0.08696649223566055,0.0535249225795269,0.2676982060074806
002493,0.03940707817673683,0.004447018261998892,0.9067384004592896,0.9532027244567871,0.053854506462812424,0.04235024377703667,0.043854096438735723,0.09620475023984909
002494,0.040178291499614716,0.007597660645842552,0.8444656133651733,0.8392661809921265,0.11535614728927612,0.1531362235546112,0.04777595214545727,0.26849237084388733
002495,0.01213831640779972,0.007027503103017807,0.9659165740013123,0.9400086402893066,0.021944977343082428,0.05296384170651436,0.019165819510817528,0.07490881904959679
002496,0.05585203692317009,0.002493709558621049,0.8765869736671448,0.9615510702133179,0.06756100803613663,0.035955268889665604,0.05834574648179114,0.10351627692580223
002497,0.4260663092136383,0.12413730472326279,0.29383400082588196,0.5886672139167786,0.2800997495651245,0.2871954143047333,0.5502036139369011,0.5672951638698578
002498,0.01080609206110239,0.00835750624537468,0.9656413197517395,0.9613810181617737,0.023552678525447845,0.0302614513784647,0.01916359830647707,0.053814129903912544
002500,0.12581361830234528,0.0025164310354739428,0.8448378443717957,0.9888240694999695,0.02934854105114937,0.00865945965051651,0.12833004933781922,0.03800800070166588
002501,0.054415758699178696,0.010301938280463219,0.9072887897491455,0.9564014077186584,0.03829547017812729,0.03329673781991005,0.06471769697964191,0.07159220799803734
002502,0.009183177724480629,0.02827351912856102,0.9866827726364136,0.9500921964645386,0.004134003072977066,0.0216342993080616,0.03745669685304165,0.025768302381038666
002503,0.00835263542830944,0.012998916208744049,0.8803542852401733,0.926171064376831,0.1112930178642273,0.06083007901906967,0.02135155163705349,0.17212309688329697
002506,0.02860158681869507,0.005619948264211416,0.9186143279075623,0.9592796564102173,0.052784115076065063,0.035100385546684265,0.034221535082906485,0.08788450062274933
002507,0.04025594890117645,0.09871012717485428,0.8348462581634521,0.7218259572982788,0.1248977854847908,0.17946390807628632,0.13896607607603073,0.3043616935610771
002508,0.03921518102288246,0.056952424347400665,0.8866241574287415,0.8271421194076538,0.07416071742773056,0.11590548604726791,0.09616760537028313,0.19006620347499847
002510,0.15690556168556213,0.38450974225997925,0.6877681016921997,0.4669962525367737,0.15532633662223816,0.1484939604997635,0.5414153039455414,0.30382029712200165
002511,0.2750188410282135,0.04633818566799164,0.6107500195503235,0.8305075764656067,0.1142311617732048,0.1231541782617569,0.32135702669620514,0.2373853400349617
002512,0.040744878351688385,0.03944788873195648,0.6345669031143188,0.8002090454101562,0.3246881365776062,0.16034311056137085,0.08019276708364487,0.48503124713897705
002514,0.038463279604911804,0.03170372545719147,0.8759885430335999,0.9152011871337891,0.08554820716381073,0.053095098584890366,0.07016700506210327,0.1386433057487011
002515,0.11837407201528549,0.031942158937454224,0.8407628536224365,0.9566709995269775,0.040863022208213806,0.011386851780116558,0.15031623095273972,0.052249873988330364
002516,0.22259947657585144,0.3004160225391388,0.7181627750396729,0.6247373819351196,0.05923779308795929,0.07484663277864456,0.5230154991149902,0.13408442586660385
002517,0.12060051411390305,0.49556446075439453,0.8670227527618408,0.44130241870880127,0.01237671822309494,0.06313315778970718,0.6161649748682976,0.07550987601280212
002518,0.2931354343891144,0.05563030764460564,0.6161083579063416,0.8587208390235901,0.09075623750686646,0.08564884215593338,0.34876574203372,0.17640507966279984
002519,0.052233051508665085,0.030997535213828087,0.9210892915725708,0.9287885427474976,0.026677660644054413,0.040213972330093384,0.08323058672249317,0.0668916329741478
002520,0.049253012984991074,0.07418841868638992,0.928623616695404,0.8591111898422241,0.02212340384721756,0.06670037657022476,0.123441431671381,0.08882378041744232
002521,0.06492813676595688,0.00465940497815609,0.8655054569244385,0.9615157842636108,0.06956640630960464,0.033824849873781204,0.06958754174411297,0.10339125618338585
002522,0.058380257338285446,0.03537813574075699,0.8868663311004639,0.9110842943191528,0.0547533817589283,0.05353758856654167,0.09375839307904243,0.10829097032546997
002523,0.13062112033367157,0.051741380244493484,0.646095335483551,0.7961769700050354,0.2232835441827774,0.15208162367343903,0.18236250057816505,0.37536516785621643
002524,0.002772632520645857,0.014081272296607494,0.9206666350364685,0.9372348189353943,0.07656074315309525,0.048683881759643555,0.01685390481725335,0.1252446249127388
002527,0.1116509661078453,0.02999866008758545,0.8259096145629883,0.9197949171066284,0.06243937462568283,0.05020647495985031,0.14164962619543076,0.11264584958553314
002528,0.0072341011837124825,0.026484107598662376,0.9592634439468384,0.9278183579444885,0.03350247070193291,0.04569743946194649,0.03371820878237486,0.0791999101638794
002529,0.10071023553609848,0.11387420445680618,0.8403522372245789,0.6652432084083557,0.05893745645880699,0.22088252007961273,0.21458443999290466,0.2798199765384197
002530,0.18612881004810333,0.10050705075263977,0.6931408643722534,0.82350093126297,0.12073030322790146,0.07599197328090668,0.2866358608007431,0.19672227650880814
002531,0.09284860640764236,0.15949535369873047,0.7733802199363708,0.7721999883651733,0.1337711066007614,0.0683046355843544,0.25234396010637283,0.20207574218511581
002532,0.006683703511953354,0.003286085557192564,0.9683530330657959,0.9710404872894287,0.02496328018605709,0.025673450902104378,0.009969789069145918,0.05063673108816147
002533,0.021424349397420883,0.03876360133290291,0.8499924540519714,0.9100850820541382,0.1285831332206726,0.05115131661295891,0.06018795073032379,0.17973444983363152
002534,0.12334331125020981,0.04081933572888374,0.7636052370071411,0.9398812055587769,0.11305145919322968,0.019299451261758804,0.16416264697909355,0.13235091045498848
002535,0.021752353757619858,0.004943087697029114,0.9415772557258606,0.9364628791809082,0.03667039796710014,0.05859396606683731,0.02669544145464897,0.09526436403393745
002536,0.2931821048259735,0.0546007975935936,0.56620854139328,0.8459311723709106,0.14060941338539124,0.09946810454130173,0.3477829024195671,0.24007751792669296
002537,0.09264709055423737,0.010426945984363556,0.8458383083343506,0.9217394590377808,0.06151464208960533,0.0678335502743721,0.10307403653860092,0.12934819236397743
002538,0.0191621333360672,0.006639484316110611,0.9510791897773743,0.9666328430175781,0.029758593067526817,0.02672768011689186,0.02580161765217781,0.05648627318441868
002539,0.0711296945810318,0.008299888111650944,0.8791189789772034,0.964310884475708,0.04975134879350662,0.027389245107769966,0.07942958269268274,0.07714059390127659
002540,0.04174097627401352,0.018534671515226364,0.9190940260887146,0.9271961450576782,0.03916496783494949,0.054269205778837204,0.06027564778923988,0.0934341736137867
002541,0.09995771199464798,0.05803203582763672,0.8387272953987122,0.9280444979667664,0.061315007507801056,0.013923535123467445,0.1579897478222847,0.0752385426312685
002542,0.27945905923843384,0.03793170303106308,0.5158538222312927,0.8911356925964355,0.20468714833259583,0.07093258947134018,0.3173907622694969,0.275619737803936
002543,0.012176021933555603,0.04149375483393669,0.9288285374641418,0.9140936136245728,0.058995526283979416,0.044412631541490555,0.053669776767492294,0.10340815782546997
002544,0.20193800330162048,0.11010847985744476,0.37195929884910583,0.6553000211715698,0.4261026680469513,0.2345915287733078,0.31204648315906525,0.6606941968202591
002545,0.4428061246871948,0.5353471636772156,0.2746455669403076,0.24620650708675385,0.28254827857017517,0.21844632923603058,0.9781532883644104,0.5009946078062057
002546,0.035118088126182556,0.00891970656812191,0.909177303314209,0.9120017886161804,0.05570465698838234,0.07907849550247192,0.044037794694304466,0.13478315249085426
002548,0.017684144899249077,0.00495755672454834,0.9646012187004089,0.9762767553329468,0.017714722082018852,0.018765630200505257,0.022641701623797417,0.03648035228252411
002549,0.06519325077533722,0.07659096270799637,0.8941773176193237,0.8677346110343933,0.04062950238585472,0.0556744784116745,0.1417842134833336,0.09630398079752922
002550,0.007490257266908884,0.004222579766064882,0.9781658053398132,0.9397194981575012,0.014343954622745514,0.05605793371796608,0.011712837032973766,0.0704018883407116
002551,0.0003911915700882673,0.0013461897615343332,0.9254018664360046,0.9034689664840698,0.07420694828033447,0.09518491476774216,0.0017373813316226006,0.16939186304807663
002552,0.03048180788755417,0.03369364142417908,0.5300514698028564,0.727142333984375,0.43946677446365356,0.23916403949260712,0.06417544931173325,0.6786308139562607
002553,0.03829296678304672,0.030124889686703682,0.6175529360771179,0.820472776889801,0.3441541790962219,0.14940235018730164,0.0684178564697504,0.49355652928352356
002554,0.010777660645544529,0.06977394223213196,0.8248607516288757,0.8423795700073242,0.16436150670051575,0.08784642815589905,0.08055160287767649,0.2522079348564148
002555,0.024818357080221176,0.0473930761218071,0.9295718669891357,0.8944000005722046,0.04560982063412666,0.05820690840482712,0.07221143320202827,0.10381672903895378
002556,0.024084337055683136,0.019999707117676735,0.6915199756622314,0.8665596842765808,0.2843957543373108,0.11344069242477417,0.04408404417335987,0.39783644676208496
002557,0.04541793838143349,0.020121218636631966,0.8906132578849792,0.9252740144729614,0.0639687031507492,0.05460476875305176,0.06553915701806545,0.11857347190380096
002558,0.0031816898845136166,0.012852762825787067,0.9820335507392883,0.9424906373023987,0.01478477194905281,0.04465649649500847,0.016034452710300684,0.05944126844406128
002559,0.024103648960590363,0.011750134639441967,0.9270097017288208,0.9122525453567505,0.048886723816394806,0.07599736005067825,0.03585378360003233,0.12488408386707306
002560,0.00959673523902893,0.018150610849261284,0.9196397662162781,0.8218610286712646,0.07076353579759598,0.1599883884191513,0.027747346088290215,0.23075192421674728
002561,0.25207746028900146,0.0887354165315628,0.6308028697967529,0.8421178460121155,0.11711965501308441,0.06914670020341873,0.34081287682056427,0.18626635521650314
002562,0.20102712512016296,0.14857403934001923,0.398404598236084,0.6933733224868774,0.40056827664375305,0.15805260837078094,0.3496011644601822,0.558620885014534
002563,0.054754965007305145,0.038458842784166336,0.869318962097168,0.8214337825775146,0.07592609524726868,0.14010737836360931,0.09321380779147148,0.216033473610878
002564,0.01448829099535942,0.021864477545022964,0.7910889983177185,0.8150518536567688,0.19442273676395416,0.16308371722698212,0.036352768540382385,0.3575064539909363
002565,0.09075307101011276,0.027826329693198204,0.8456511497497559,0.9110273718833923,0.06359575688838959,0.06114622950553894,0.11857940070331097,0.12474198639392853
002566,0.002373951952904463,0.003918366972357035,0.9588839411735535,0.9832322001457214,0.03874211758375168,0.012849374674260616,0.0062923189252614975,0.051591492258012295
002568,0.020268069580197334,0.021216996014118195,0.8450033068656921,0.9526695609092712,0.13472871482372284,0.026113348081707954,0.04148506559431553,0.1608420629054308
002571,0.29734256863594055,0.14092391729354858,0.5300756096839905,0.6880238056182861,0.17258189618587494,0.17105220258235931,0.43826648592948914,0.34363409876823425
002572,0.021949945017695427,0.08585147559642792,0.9405731558799744,0.8395732045173645,0.03747692331671715,0.07457541674375534,0.10780142061412334,0.11205234006047249
002573,0.10528393089771271,0.04411748796701431,0.6718981266021729,0.7825368046760559,0.22281788289546967,0.17334575951099396,0.14940141886472702,0.3961636424064636
002574,0.023146865889430046,0.018415238708257675,0.8583929538726807,0.9241335391998291,0.11846020817756653,0.05745115876197815,0.04156210459768772,0.17591136693954468
002577,0.03521110862493515,0.023375915363430977,0.787186861038208,0.8064872026443481,0.17760197818279266,0.17013682425022125,0.05858702398836613,0.3477388024330139
002578,0.034191299229860306,0.02385769970715046,0.9061404466629028,0.9640973210334778,0.059668272733688354,0.012044885195791721,0.058048998937010765,0.07171315792948008
002579,0.11285480856895447,0.04678713530302048,0.8150591254234314,0.8867459893226624,0.07208611071109772,0.06646682322025299,0.15964194387197495,0.1385529339313507
002580,0.023239023983478546,0.004431711044162512,0.27294620871543884,0.7649844288825989,0.7038147449493408,0.23058390617370605,0.027670735027641058,0.9343986511230469
002581,0.06850085407495499,0.04698285460472107,0.7491093873977661,0.8549366593360901,0.1823897510766983,0.09808047860860825,0.11548370867967606,0.28047022968530655
002582,0.022854521870613098,0.009894246235489845,0.9572259187698364,0.9860824346542358,0.019919492304325104,0.004023438319563866,0.03274876810610294,0.02394293062388897
002583,0.09106563031673431,0.024994881823658943,0.659795343875885,0.8592034578323364,0.24913902580738068,0.11580169200897217,0.11606051214039326,0.36494071781635284
002584,0.09317072480916977,0.041711196303367615,0.7249489426612854,0.8957806825637817,0.1818803995847702,0.06250808387994766,0.13488192111253738,0.24438848346471786
002585,0.008750618435442448,0.013068213127553463,0.9113798141479492,0.8762621283531189,0.07986952364444733,0.11066973209381104,0.02181883156299591,0.19053925573825836
002587,0.03746548295021057,0.057095665484666824,0.9183662533760071,0.8775383830070496,0.04416828602552414,0.06536594033241272,0.0945611484348774,0.10953422635793686
002588,0.03596312925219536,0.009986311197280884,0.8029488921165466,0.9384680986404419,0.16108796000480652,0.05154553800821304,0.04594944044947624,0.21263349801301956
002589,0.055599238723516464,0.013883442617952824,0.7887352705001831,0.9192700982093811,0.15566550195217133,0.06684653460979462,0.06948268134146929,0.22251203656196594
002590,0.55061274766922,0.18935196101665497,0.33062782883644104,0.5659154653549194,0.11875952035188675,0.24473260343074799,0.7399647086858749,0.36349212378263474
002591,0.053083207458257675,0.006529278587549925,0.8989949226379395,0.8767101168632507,0.04792190343141556,0.11676055938005447,0.0596124860458076,0.16468246281147003
002592,0.0029772992711514235,0.02170203998684883,0.8543274402618408,0.9246313571929932,0.14269521832466125,0.053666647523641586,0.024679339258000255,0.19636186584830284
002593,0.024821925908327103,0.027499370276927948,0.9362539649009705,0.8857377767562866,0.038924187421798706,0.08676285296678543,0.05232129618525505,0.12568704038858414
002594,0.1802547723054886,0.10290344804525375,0.6772183179855347,0.721149206161499,0.14252690970897675,0.17594727873802185,0.28315822035074234,0.3184741884469986
002595,0.013775370083749294,0.0018621295457705855,0.9332556128501892,0.981374979019165,0.05296904966235161,0.016762908548116684,0.01563749962951988,0.06973195821046829
002597,0.21277230978012085,0.013101485557854176,0.6712163090705872,0.7705787420272827,0.11601138859987259,0.21631984412670135,0.22587379533797503,0.33233123272657394
002598,0.024308981373906136,0.008231444284319878,0.9038940072059631,0.9545624852180481,0.07179708778858185,0.03720606863498688,0.03254042565822601,0.10900315642356873
002599,0.03058985061943531,0.03912327066063881,0.8311362266540527,0.9371031522750854,0.13827387988567352,0.02377363108098507,0.06971312128007412,0.1620475109666586
002601,0.08010052144527435,0.014830822125077248,0.5821496844291687,0.8734403848648071,0.3377498388290405,0.11172878742218018,0.0949313435703516,0.4494786262512207
002602,0.06854315102100372,0.01604447141289711,0.8666889667510986,0.9363229274749756,0.06476785987615585,0.04763259366154671,0.08458762243390083,0.11240045353770256
002603,0.0021123806945979595,0.0005396552733145654,0.9746882915496826,0.988810658454895,0.023199377581477165,0.010649707168340683,0.002652035967912525,0.03384908474981785
002604,0.12329617887735367,0.04767005518078804,0.695592999458313,0.7328442931175232,0.18111081421375275,0.2194855958223343,0.1709662340581417,0.40059641003608704
002605,0.03658424690365791,0.02063470333814621,0.9064972996711731,0.9494057297706604,0.05691849812865257,0.029959578067064285,0.05721895024180412,0.08687807619571686
002607,0.11876020580530167,0.02724779210984707,0.8535944223403931,0.8260815143585205,0.02764536812901497,0.14667071402072906,0.14600799791514874,0.17431608214974403
002608,0.27814993262290955,0.08709893375635147,0.6431445479393005,0.8215708136558533,0.0787055715918541,0.09133026748895645,0.365248866379261,0.17003583908081055
002609,0.043010104447603226,0.07279083877801895,0.8680383563041687,0.8705490231513977,0.08895156532526016,0.056660182774066925,0.11580094322562218,0.1456117480993271
002611,0.21348805725574493,0.1813720315694809,0.5539107322692871,0.7225552797317505,0.23260119557380676,0.096072718501091,0.39486008882522583,0.32867391407489777
002612,0.1022002175450325,0.005290812812745571,0.8582776784896851,0.9512457251548767,0.03952214494347572,0.043463438749313354,0.10749103035777807,0.08298558369278908
002613,0.17812885344028473,0.16781437397003174,0.7809547185897827,0.7202803492546082,0.040916454046964645,0.11190535873174667,0.34594322741031647,0.15282181277871132
002614,0.07222925126552582,0.12280639261007309,0.48905524611473083,0.6999766826629639,0.43871551752090454,0.17721696197986603,0.1950356438755989,0.6159324795007706
002615,0.029718076810240746,0.0023989982437342405,0.9054162502288818,0.9564473032951355,0.06486562639474869,0.04115365818142891,0.032117075053974986,0.1060192845761776
002616,0.11514588445425034,0.007901061326265335,0.7861561179161072,0.9816076755523682,0.0986979529261589,0.010491286404430866,0.12304694578051567,0.10918923933058977
002617,0.021027956157922745,0.009810798801481724,0.8315326571464539,0.8846433758735657,0.14743930101394653,0.10554571449756622,0.03083875495940447,0.25298501551151276
002618,0.3412483334541321,0.029508937150239944,0.5649554133415222,0.8988491892814636,0.09379623830318451,0.07164192944765091,0.370757270604372,0.16543816775083542
002620,0.01907157711684704,0.000475315231597051,0.37527644634246826,0.9799942970275879,0.6056520342826843,0.019530361518263817,0.01954689234844409,0.6251823958009481
002623,0.09467427432537079,0.0696294903755188,0.7430467009544373,0.8191892504692078,0.16227902472019196,0.11118122935295105,0.1643037647008896,0.273460254073143
002624,0.09187201410531998,0.22497773170471191,0.715701699256897,0.7122694849967957,0.19242624938488007,0.06275273859500885,0.3168497458100319,0.2551789879798889
002626,0.11894246190786362,0.09018479287624359,0.8300005197525024,0.775188684463501,0.05105700343847275,0.13462650775909424,0.2091272547841072,0.18568351119756699
002627,0.006857325788587332,0.020296141505241394,0.9337554574012756,0.9160701036453247,0.05938724800944328,0.06363371759653091,0.027153467293828726,0.1230209656059742
002628,0.07331159710884094,0.023271821439266205,0.7507533431053162,0.9054723381996155,0.17593501508235931,0.0712558850646019,0.09658341854810715,0.2471909001469612
002629,0.04657118394970894,0.05057226121425629,0.9103190302848816,0.8929834365844727,0.04310986399650574,0.05644427612423897,0.09714344516396523,0.0995541401207447
002630,0.04393407329916954,0.004859334323555231,0.9097318053245544,0.9758517742156982,0.04633403941988945,0.01928890310227871,0.04879340762272477,0.06562294252216816
002631,0.11020827293395996,0.02781742811203003,0.5505724549293518,0.71302729845047,0.33921927213668823,0.2591552734375,0.13802570104599,0.5983745455741882
002632,0.1525982916355133,0.020041383802890778,0.6608422994613647,0.8472674489021301,0.18655943870544434,0.1326911449432373,0.17263967543840408,0.31925058364868164
002633,0.04022051766514778,0.024567309767007828,0.8919981122016907,0.9557868838310242,0.06778137385845184,0.01964571326971054,0.06478782743215561,0.08742708712816238
002634,0.048601653426885605,0.04332035407423973,0.8796850442886353,0.8472855091094971,0.07171330600976944,0.10939407348632812,0.09192200750112534,0.18110737949609756
002635,0.3001163601875305,0.09024197608232498,0.5101493000984192,0.6598346829414368,0.18973441421985626,0.24992337822914124,0.3903583362698555,0.4396577924489975
002636,0.09914137423038483,0.018730945885181427,0.751043438911438,0.913833737373352,0.1498151272535324,0.0674353688955307,0.11787232011556625,0.2172504961490631
002637,0.11749130487442017,0.056940700858831406,0.5783920288085938,0.595035970211029,0.30411669611930847,0.34802329540252686,0.17443200573325157,0.6521399915218353
002639,0.33044561743736267,0.8352478742599487,0.5913553833961487,0.1450585573911667,0.07819900661706924,0.019693590700626373,1.1656934916973114,0.09789259731769562
002640,0.3598955571651459,0.16843168437480927,0.5195235013961792,0.703104555606842,0.1205809935927391,0.1284637600183487,0.5283272415399551,0.2490447536110878
002641,0.043703366070985794,0.04710041359066963,0.9148322343826294,0.8306341171264648,0.04146436229348183,0.12226545810699463,0.09080377966165543,0.16372982040047646
002643,0.07278282940387726,0.11360666900873184,0.8345770835876465,0.7049358487129211,0.09264004975557327,0.1814574897289276,0.1863894984126091,0.2740975394845009
002644,0.0027679544873535633,0.0020669500809162855,0.9356898069381714,0.9737986326217651,0.06154222786426544,0.024134429171681404,0.004834904568269849,0.08567665703594685
002645,0.1673792600631714,0.03916151076555252,0.6029675602912903,0.5656223893165588,0.22965314984321594,0.39521610736846924,0.2065407708287239,0.6248692572116852
002646,0.010954895988106728,0.002170066349208355,0.9660491943359375,0.9795958995819092,0.02299588918685913,0.018233995884656906,0.013124962337315083,0.04122988507151604
002647,0.17475910484790802,0.06732383370399475,0.7622724771499634,0.851309597492218,0.06296845525503159,0.08136654645204544,0.24208293855190277,0.14433500170707703
002648,0.005898606032133102,0.01808575727045536,0.8961251974105835,0.9164052605628967,0.09797615557909012,0.06550890952348709,0.023984363302588463,0.1634850651025772
002649,0.019296329468488693,0.017328603193163872,0.8457457423210144,0.7491952180862427,0.1349579393863678,0.2334761619567871,0.036624932661652565,0.3684341013431549
002651,0.04198766127228737,0.011373510584235191,0.9455115795135498,0.9541105628013611,0.012500717304646969,0.0345158651471138,0.05336117185652256,0.04701658245176077
002653,0.012527753598988056,0.008431563153862953,0.9467273354530334,0.970658540725708,0.040744949132204056,0.02090989425778389,0.02095931675285101,0.061654843389987946
002655,0.24286361038684845,0.14479859173297882,0.47993800044059753,0.6430595517158508,0.27719828486442566,0.21214191615581512,0.38766220211982727,0.4893402010202408
002656,0.32418251037597656,0.12430672347545624,0.438618004322052,0.7175921201705933,0.23719945549964905,0.1581011712551117,0.4484892338514328,0.39530062675476074
002657,0.06780257821083069,0.02287982776761055,0.6478795409202576,0.9018204212188721,0.28431788086891174,0.07529976218938828,0.09068240597844124,0.3596176430583
002658,0.020681314170360565,0.03469228371977806,0.9327425360679626,0.9484827518463135,0.0465761199593544,0.016824929043650627,0.055373597890138626,0.06340104900300503
002659,0.02385103702545166,0.01617700420320034,0.8858119249343872,0.892024576663971,0.09033703804016113,0.09179841727018356,0.040028041228652,0.1821354553103447
002660,0.4508342444896698,0.35890576243400574,0.501181423664093,0.6274443864822388,0.0479842834174633,0.013649888336658478,0.8097400069236755,0.06163417175412178
002661,0.00988123007118702,0.021175067871809006,0.9115720987319946,0.9228084087371826,0.07854662835597992,0.05601649358868599,0.031056297942996025,0.1345631219446659
002662,0.13517674803733826,0.07652395218610764,0.6900747418403625,0.8064523935317993,0.174748495221138,0.11702369153499603,0.2117007002234459,0.29177218675613403
002664,0.12522098422050476,0.02968309260904789,0.5978583097457886,0.9110948443412781,0.2769206762313843,0.05922207236289978,0.15490407682955265,0.33614274859428406
002665,0.13130827248096466,0.04970933496952057,0.7712334394454956,0.8987346887588501,0.09745831787586212,0.051556020975112915,0.18101760745048523,0.14901433885097504
002666,0.008997946046292782,0.0027127298526465893,0.971158504486084,0.9591838717460632,0.019843559712171555,0.0381033718585968,0.011710675898939371,0.057946931570768356
002670,0.1998605877161026,0.06126813590526581,0.6358840465545654,0.45464426279067993,0.164255291223526,0.4840875566005707,0.2611287236213684,0.6483428478240967
002671,0.03414180874824524,0.031839702278375626,0.9272217154502869,0.940188467502594,0.038636524230241776,0.027971811592578888,0.06598151102662086,0.06660833582282066
002672,0.05718361586332321,0.06426864117383957,0.7260879874229431,0.6838803887367249,0.21672841906547546,0.25185102224349976,0.12145225703716278,0.4685794413089752
002673,0.11626728624105453,0.006569346413016319,0.8507369756698608,0.9819812178611755,0.03299570456147194,0.011449405923485756,0.12283663265407085,0.044445110484957695
002674,0.007381983567029238,0.001223827013745904,0.977695643901825,0.9843391180038452,0.014922422356903553,0.014436965808272362,0.008605810580775142,0.029359388165175915
002677,0.015897603705525398,0.018256809562444687,0.9351354241371155,0.9161788821220398,0.04896693676710129,0.06556432694196701,0.034154413267970085,0.1145312637090683
002678,0.07632572203874588,0.03332958742976189,0.8643144369125366,0.9163792729377747,0.05935981124639511,0.05029109865427017,0.10965530946850777,0.10965090990066528
002679,0.0577252022922039,0.17868831753730774,0.7733069062232971,0.4704292118549347,0.16896794736385345,0.3508824408054352,0.23641351982951164,0.5198503881692886
002680,0.03451864793896675,0.10317444056272507,0.905552864074707,0.8093124032020569,0.05992855504155159,0.08751316368579865,0.13769308850169182,0.14744171872735023
