,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.15544922649860382,0.09083720296621323,0.7810930609703064,0.7464100122451782,0.06345773488283157,0.16275277733802795,0.24628642946481705,0.22621051222085953,-3.18,-1.2366666666666666,-1.0719999999999998
000004,0.222697451710701,0.32176461815834045,0.5670546293258667,0.4566243290901184,0.2102479189634323,0.22161103785037994,0.5444620698690414,0.43185895681381226,0.16,-0.16999999999999993,-2.202
000005,0.00679877121001482,0.0017370051937177777,0.9696799516677856,0.9775180220603943,0.023521238937973976,0.020744986832141876,0.008535776403732598,0.04426622577011585,-0.94,-0.5499999999999999,-1.138
000008,0.07281222194433212,0.028054865077137947,0.8411956429481506,0.8816178441047668,0.08599220216274261,0.09032735228538513,0.10086708702147007,0.17631955444812775,1.56,0.7200000000000001,0.36200000000000004
000009,0.006450362969189882,0.001747902249917388,0.9070646166801453,0.9860643148422241,0.08648505061864853,0.012187735177576542,0.00819826521910727,0.09867278579622507,-1.55,-1.3066666666666666,-1.128
000010,0.03844039887189865,0.2545734941959381,0.9480623006820679,0.7125978469848633,0.013497252948582172,0.03282862901687622,0.29301389306783676,0.04632588196545839,-1.91,-0.5633333333333334,-0.33599999999999997
000011,0.016967512667179108,0.05101039633154869,0.9386655688285828,0.7969421148300171,0.04436693713068962,0.15204750001430511,0.0679779089987278,0.19641443714499474,0.12,-0.8166666666666668,-0.516
000012,0.4295029044151306,0.1580485850572586,0.469076007604599,0.7890737056732178,0.10142114758491516,0.05287766456604004,0.5875514894723892,0.1542988121509552,-2.65,-0.5866666666666667,-1.274
000014,0.06237856671214104,0.0209437794983387,0.9098148941993713,0.965248167514801,0.027806540951132774,0.013808106072247028,0.08332234621047974,0.0416146470233798,-0.16,-0.9233333333333333,-1.1179999999999999
000016,0.27217817306518555,0.11196395009756088,0.6049887537956238,0.6397168040275574,0.12283308058977127,0.24831917881965637,0.38414212316274643,0.37115225940942764,-2.52,-0.27666666666666667,-1.124
000017,0.01783950999379158,0.3249330520629883,0.9596282839775085,0.6397961378097534,0.022532261908054352,0.03527071699500084,0.34277256205677986,0.05780297890305519,-0.3,-0.09999999999999999,-0.26999999999999996
000018,0.007437990978360176,0.11081305146217346,0.9543031454086304,0.7942560911178589,0.038258861750364304,0.09493090957403183,0.11825104244053364,0.13318977132439613,1.99,0.3366666666666667,-0.051999999999999956
000021,0.07683023810386658,0.4340195655822754,0.8057354688644409,0.4291200041770935,0.11743422597646713,0.13686040043830872,0.510849803686142,0.25429462641477585,-0.22,0.3099999999999999,0.10399999999999991
000023,0.5439226627349854,0.08681575953960419,0.4429079294204712,0.8874794244766235,0.013169360347092152,0.025704728439450264,0.6307384222745895,0.038874088786542416,-1.91,-0.68,-0.44799999999999995
000025,0.010989333502948284,0.11199221760034561,0.8523632287979126,0.8401166796684265,0.13664740324020386,0.047891076654195786,0.1229815511032939,0.18453847989439964,-4.0,-1.5366666666666668,-1.384
000026,0.048989035189151764,0.05890236049890518,0.9168737530708313,0.8461626768112183,0.03413724526762962,0.09493494778871536,0.10789139568805695,0.12907219305634499,0.28,0.37666666666666665,-0.168
000027,0.00406260322779417,0.011199221014976501,0.990338146686554,0.981143593788147,0.0055992696434259415,0.00765726063400507,0.015261824242770672,0.013256530277431011,1.16,0.0033333333333332993,-0.296
000028,0.06665000319480896,0.019878722727298737,0.9069523215293884,0.9402318000793457,0.026397705078125,0.03988942876458168,0.0865287259221077,0.06628713384270668,1.28,0.8033333333333333,-0.08200000000000003
000030,0.030236901715397835,0.009307079948484898,0.9233218431472778,0.9495299458503723,0.046441275626420975,0.04116306081414223,0.03954398166388273,0.0876043364405632,-0.37,-0.36999999999999994,-0.546
