,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.07214471697807312,0.040032174438238144,0.8419467210769653,0.9278450608253479,0.08590853959321976,0.03212277218699455,0.11217689141631126,0.11803131178021431,2.35,1.4266666666666665,1.8519999999999999
000002,0.026584548875689507,0.04209602624177933,0.9156000018119812,0.926325261592865,0.05781553313136101,0.03157863765954971,0.06868057511746883,0.08939417079091072,0.13,-0.013333333333333345,0.8099999999999999
000004,0.13177664577960968,0.01387109700590372,0.8177621364593506,0.9771312475204468,0.050461214035749435,0.0089977802708745,0.1456477427855134,0.059458994306623936,-1.13,-0.38666666666666666,0.00800000000000003
000005,0.013391990214586258,0.00561637245118618,0.9799322485923767,0.9671663641929626,0.006675747688859701,0.027217278257012367,0.019008362665772438,0.03389302594587207,-0.41,0.28,0.248
000006,0.008237317204475403,0.0029800792690366507,0.9260882139205933,0.9659786820411682,0.06567443162202835,0.031041327863931656,0.011217396473512053,0.09671575948596,-0.48,0.16333333333333336,0.194
000008,0.1396266371011734,0.05656249821186066,0.7496809959411621,0.8827075362205505,0.11069238185882568,0.06072995811700821,0.19618913531303406,0.1714223399758339,-0.74,0.0,-0.294
000009,0.0927717462182045,0.06812846660614014,0.84526127576828,0.7625054717063904,0.061966925859451294,0.1693659871816635,0.16090021282434464,0.2313329130411148,1.41,0.35666666666666663,0.6319999999999999
000010,0.04531760513782501,0.06215494126081467,0.9192404747009277,0.8944275379180908,0.03544188663363457,0.04341757670044899,0.10747254639863968,0.07885946333408356,0.41,0.7466666666666666,0.766
000011,0.2778840959072113,0.05086643993854523,0.6988630890846252,0.8946856260299683,0.02325287275016308,0.05444793403148651,0.32875053584575653,0.07770080678164959,-1.72,-0.5533333333333332,0.32200000000000006
000012,0.05726463720202446,0.045863959938287735,0.8441139459609985,0.8140225410461426,0.09862138330936432,0.14011351764202118,0.1031285971403122,0.2387349009513855,-1.16,-0.38000000000000006,-0.040000000000000036
000014,0.018981531262397766,0.06890113651752472,0.9340945482254028,0.868091881275177,0.046923935413360596,0.06300707161426544,0.08788266777992249,0.10993100702762604,-1.12,-0.2733333333333333,-0.06799999999999999
000016,0.006845633499324322,0.011480988003313541,0.8599370121955872,0.8341436386108398,0.13321729004383087,0.154375359416008,0.018326621502637863,0.28759264945983887,0.88,1.8833333333333335,0.8320000000000001
000017,0.04367440566420555,0.00835113413631916,0.9155570268630981,0.9222946166992188,0.040768563747406006,0.06935417652130127,0.05202553980052471,0.11012274026870728,-0.12,-0.12333333333333334,0.146
000018,0.07726110517978668,0.6496989130973816,0.8661727905273438,0.32024863362312317,0.05656608194112778,0.030052488669753075,0.7269600182771683,0.08661857061088085,-0.12,0.09000000000000001,-0.21800000000000003
000021,0.0484822653234005,0.09866878390312195,0.9163533449172974,0.7986406087875366,0.035164397209882736,0.10269065201282501,0.14715104922652245,0.13785504922270775,2.88,0.11666666666666663,0.9800000000000001
000022,0.31174060702323914,0.08870013058185577,0.620144784450531,0.9040235280990601,0.06811456382274628,0.007276294287294149,0.4004407376050949,0.07539085811004043,0.22,-0.96,0.10800000000000001
000023,0.7388043999671936,0.18877296149730682,0.18287402391433716,0.6115110516548157,0.07832162082195282,0.1997160166501999,0.9275773614645004,0.2780376374721527,0.26,0.06333333333333335,-1.2
000025,0.19623591005802155,0.003697263542562723,0.5328644514083862,0.70081627368927,0.2708996534347534,0.29548656940460205,0.19993317360058427,0.5663862228393555,-2.03,-0.64,0.17400000000000007
000026,0.09648951143026352,0.0326569564640522,0.8390476703643799,0.9067603945732117,0.0644628256559372,0.06058265268802643,0.12914646789431572,0.12504547834396362,-0.17,-0.023333333333333355,0.20799999999999996
000027,0.003889556275680661,0.0007639822433702648,0.9939565658569336,0.994460940361023,0.002153915585950017,0.004775200970470905,0.004653538519050926,0.006929116556420922,-0.46,0.003333333333333336,0.21600000000000003
000028,0.07338587194681168,0.07089869678020477,0.866224467754364,0.8711320757865906,0.060389697551727295,0.05796930938959122,0.14428456872701645,0.11835900694131851,-0.89,-2.3066666666666666,-1.464
000030,0.11942660063505173,0.04216309264302254,0.7466983199119568,0.9013499617576599,0.13387511670589447,0.05648699775338173,0.16158969327807426,0.1903621144592762,-0.22,0.3333333333333333,0.22400000000000003
000036,0.014258895069360733,0.013727483339607716,0.8846096992492676,0.8410731554031372,0.1011313870549202,0.14519932866096497,0.02798637840896845,0.24633071571588516,-2.01,0.5366666666666667,1.356
000037,0.2520909011363983,0.1620502471923828,0.6508179306983948,0.6822318434715271,0.09709125757217407,0.1557178646326065,0.41414114832878113,0.2528091222047806,-1.07,-0.39000000000000007,-0.018000000000000016
000039,0.20991693437099457,0.017590049654245377,0.5102943778038025,0.91246497631073,0.27978867292404175,0.06994505226612091,0.22750698402523994,0.34973372519016266,-1.65,-0.34,-0.148
000040,0.14067120850086212,0.5293432474136353,0.600010097026825,0.4476153552532196,0.2593187093734741,0.023041419684886932,0.6700144559144974,0.28236012905836105,0.64,0.43,0.11600000000000002
000042,0.13318951427936554,0.04805753007531166,0.7523208260536194,0.8469387888908386,0.11448967456817627,0.10500364005565643,0.1812470443546772,0.2194933146238327,-2.67,-1.03,-0.49799999999999994
000043,0.04121087118983269,0.024755969643592834,0.8465552926063538,0.8708095550537109,0.11223386228084564,0.10443440824747086,0.06596684083342552,0.2166682705283165,-1.01,-0.77,-0.406
000045,0.3711181879043579,0.333583265542984,0.5543016791343689,0.545792818069458,0.0745801031589508,0.12062391638755798,0.7047014534473419,0.1952040195465088,-1.84,-0.4633333333333334,0.10999999999999996
000046,0.03150742128491402,0.013289887458086014,0.9455941915512085,0.9620137810707092,0.02289849892258644,0.024696316570043564,0.04479730874300003,0.047594815492630005,-0.36,0.043333333333333335,0.198
000048,0.06452009826898575,0.028996989130973816,0.9213230013847351,0.8755388855934143,0.014156878925859928,0.09546422213315964,0.09351708739995956,0.10962110105901957,-0.27,0.41,-0.06400000000000002
000049,0.08223424106836319,0.04497767612338066,0.7580376863479614,0.7847052216529846,0.1597280353307724,0.17031702399253845,0.12721191719174385,0.33004505932331085,-2.54,-0.9800000000000001,-0.06400000000000003
000050,0.3542577624320984,0.21511229872703552,0.47366976737976074,0.4479217231273651,0.17207251489162445,0.33696603775024414,0.5693700611591339,0.5090385526418686,-1.26,-0.51,0.6719999999999999
000055,0.14913339912891388,0.04816723242402077,0.5831571221351624,0.7957263588905334,0.2677094638347626,0.15610630810260773,0.19730063155293465,0.4238157719373703,0.13,0.3166666666666667,0.24200000000000005
000056,0.05002075806260109,0.04460863769054413,0.7428869605064392,0.8353732824325562,0.2070922553539276,0.12001805007457733,0.09462939575314522,0.32711030542850494,0.24,0.08333333333333333,0.5
000058,0.08376135677099228,0.02555094286799431,0.8730803728103638,0.9068772196769714,0.04315827414393425,0.06757178902626038,0.10931229963898659,0.11073006317019463,-1.17,-0.1266666666666666,-0.12599999999999995
000059,0.1400153636932373,0.030272429808974266,0.7405896186828613,0.8100631237030029,0.11939508467912674,0.15966442227363586,0.17028779350221157,0.2790595069527626,0.26,-0.5,-0.16
000060,0.03981778770685196,0.0606725700199604,0.720077633857727,0.7063562273979187,0.24010451138019562,0.2329712212085724,0.10049035772681236,0.473075732588768,-3.62,-0.2333333333333334,-0.20200000000000004
000062,0.009258480742573738,0.0023950531613081694,0.9076293110847473,0.6261028051376343,0.08311212062835693,0.37150219082832336,0.011653533903881907,0.4546143114566803,1.35,0.10666666666666662,0.57
000063,0.08128111064434052,0.06332121044397354,0.554636538028717,0.719286322593689,0.36408236622810364,0.21739237010478973,0.14460232108831406,0.5814747363328934,-0.04,0.06,0.742
000065,0.09684349596500397,0.026835404336452484,0.7605215907096863,0.7939431667327881,0.14263483881950378,0.1792215257883072,0.12367890030145645,0.321856364607811,-0.42,0.22333333333333338,0.04400000000000004
000066,0.13815058767795563,0.24225185811519623,0.8239976763725281,0.7206248044967651,0.037851713597774506,0.037123341113328934,0.38040244579315186,0.07497505471110344,0.47,-0.22666666666666668,-0.15600000000000003
