,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.004210368264466524,0.005076413508504629,0.6828486919403076,0.7436406016349792,0.31294095516204834,0.2512829899787903,0.009286781772971153,0.5642239451408386,0.88,0.6466666666666666,0.46399999999999997
000002,0.10191696882247925,0.07483676075935364,0.6722831130027771,0.7304482460021973,0.22579993307590485,0.1947149634361267,0.17675372958183289,0.42051489651203156,0.32,-0.046666666666666655,0.6180000000000001
000004,0.06780169159173965,0.1061854436993599,0.8467575907707214,0.8285949230194092,0.08544067293405533,0.06521964073181152,0.17398713529109955,0.15066031366586685,0.18,1.9266666666666667,1.014
000005,0.064630888402462,0.020615600049495697,0.8108916282653809,0.94782954454422,0.12447751313447952,0.031554825603961945,0.0852464884519577,0.15603233873844147,0.21,0.4166666666666667,0.374
000006,0.08662829548120499,0.009935799986124039,0.8839038610458374,0.9612220525741577,0.029467908665537834,0.02884209156036377,0.09656409546732903,0.058310000225901604,0.98,0.4466666666666666,0.45999999999999996
000008,0.09861353784799576,0.2629759907722473,0.7624819874763489,0.6079643368721008,0.13890443742275238,0.12905970215797424,0.3615895286202431,0.2679641395807266,-2.33,-0.48000000000000004,0.11399999999999996
000009,0.287088543176651,0.01278022862970829,0.5837763547897339,0.6532855033874512,0.12913505733013153,0.3339342474937439,0.2998687718063593,0.4630693048238754,1.99,-0.02666666666666669,0.126
000010,0.01572403311729431,0.02908477745950222,0.8659670352935791,0.9335370659828186,0.11830901354551315,0.037378206849098206,0.04480881057679653,0.15568722039461136,0.21,1.0966666666666667,0.538
000011,0.08965759724378586,0.26185673475265503,0.8558252453804016,0.7074834108352661,0.054517120122909546,0.030659854412078857,0.3515143319964409,0.0851769745349884,0.54,0.4000000000000001,0.5860000000000001
000012,0.08412863314151764,0.052418675273656845,0.8629648685455322,0.8921501636505127,0.05290650203824043,0.055431194603443146,0.13654730841517448,0.10833769664168358,0.71,0.4366666666666667,0.49399999999999994
