,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.04826035723090172,0.03650427982211113,0.8699142932891846,0.900627076625824,0.08182532340288162,0.0628686249256134,0.08476463705301285,0.14469394832849503,-0.17,-1.2033333333333334,
000002,0.40837323665618896,0.3973661959171295,0.3957534432411194,0.4907477796077728,0.19587334990501404,0.11188603937625885,0.8057394325733185,0.3077593892812729,-2.08,-1.9033333333333333,
000004,0.060705412179231644,0.001987724332138896,0.6095759868621826,0.9601361751556396,0.32971861958503723,0.03787601366639137,0.06269313651137054,0.3675946332514286,-0.21,-0.06666666666666665,
000005,0.04609958454966545,0.009261395782232285,0.9371480345726013,0.9853544235229492,0.016752392053604126,0.005384179297834635,0.055360980331897736,0.02213657135143876,-0.78,-0.7833333333333335,
000008,0.08940838277339935,0.0730552151799202,0.6300861835479736,0.6894058585166931,0.280505508184433,0.23753885924816132,0.16246359795331955,0.5180443674325943,-0.44,-1.4799999999999998,
000009,0.15964046120643616,0.0146230049431324,0.49828606843948364,0.898221492767334,0.3420734107494354,0.08715555816888809,0.17426346614956856,0.4292289689183235,-1.94,-1.2566666666666668,
000010,0.00668723788112402,0.009933522902429104,0.966168999671936,0.9619182348251343,0.027143768966197968,0.028148241341114044,0.016620760783553123,0.05529201030731201,-0.98,-0.11666666666666663,
000011,0.1811998337507248,0.18587343394756317,0.7064016461372375,0.7453164458274841,0.11239851266145706,0.06881014257669449,0.36707326769828796,0.18120865523815155,-2.6,-1.8733333333333333,
000012,0.014061002060770988,0.024237455800175667,0.9499779939651489,0.9514299035072327,0.035961002111434937,0.024332620203495026,0.038298457860946655,0.06029362231492996,-1.51,-1.0133333333333334,
000014,0.03475746512413025,0.02458377555012703,0.9343680739402771,0.9379571676254272,0.03087448887526989,0.03745897114276886,0.05934124067425728,0.06833346001803875,-0.7,-0.8033333333333332,
000016,0.04593164473772049,0.03053731843829155,0.9081913828849792,0.8890164494514465,0.04587691277265549,0.08044622093439102,0.07646896317601204,0.1263231337070465,-1.33,-2.6,
000017,0.00678473524749279,0.010322718881070614,0.9037471413612366,0.8921730518341064,0.08946817368268967,0.09750422835350037,0.017107454128563404,0.18697240203619003,-0.88,-0.6733333333333333,
000018,0.0320901982486248,0.03642723709344864,0.9219298362731934,0.939120352268219,0.04597992077469826,0.024452364072203636,0.06851743534207344,0.0704322848469019,1.15,0.42333333333333334,
000021,0.025792360305786133,0.07690733671188354,0.773708164691925,0.8317355513572693,0.20049948990345,0.09135707467794418,0.10269969701766968,0.2918565645813942,-1.47,-1.0633333333333332,
000022,0.03109067864716053,0.0011315486626699567,0.766853392124176,0.9547685384750366,0.20205584168434143,0.044099822640419006,0.03222222730983049,0.24615566432476044,-0.38,-0.8633333333333333,
000023,0.1283862292766571,0.04409840703010559,0.8185580968856812,0.8215729594230652,0.05305567756295204,0.13432873785495758,0.1724846363067627,0.18738441541790962,-0.49,-0.7066666666666667,
000025,0.4741765558719635,0.1841348111629486,0.5098876953125,0.5626762509346008,0.015935692936182022,0.25318896770477295,0.6583113670349121,0.26912466064095497,-1.5,-0.8300000000000001,
000026,0.0023657463025301695,0.0012338137021288276,0.9473523497581482,0.9668899774551392,0.05028190091252327,0.03187629207968712,0.003599560004658997,0.08215819299221039,-1.83,-1.4866666666666666,
000027,0.0003068969526793808,0.0006112941773608327,0.9885441660881042,0.9845430254936218,0.011149002239108086,0.014845654368400574,0.0009181911300402135,0.02599465660750866,-0.92,-0.5633333333333334,
000028,0.07637295871973038,0.010415627621114254,0.8384827971458435,0.9246366620063782,0.08514416962862015,0.06494773924350739,0.08678858634084463,0.15009190887212753,0.68,-0.07666666666666665,
000030,0.09199173003435135,0.08184196799993515,0.8477334976196289,0.8800191879272461,0.06027471274137497,0.03813885897397995,0.1738336980342865,0.09841357171535492,-0.11,-0.75,
000036,0.18044966459274292,0.023444361984729767,0.2868633270263672,0.8674944639205933,0.5326869487762451,0.10906125605106354,0.2038940265774727,0.6417482048273087,-1.6,-2.69,
000037,0.05057884380221367,0.03123771771788597,0.7287786602973938,0.8477373719215393,0.22064249217510223,0.12102492898702621,0.08181656152009964,0.34166742116212845,3.75,-0.26333333333333336,
000039,0.062006719410419464,0.005994967184960842,0.7696954011917114,0.8546515703201294,0.16829785704612732,0.1393534243106842,0.0680016865953803,0.3076512813568115,-1.27,-0.20333333333333328,
000040,0.0035440530627965927,0.0027805587742477655,0.8786611557006836,0.9303643703460693,0.11779480427503586,0.06685501337051392,0.006324611837044358,0.18464981764554977,-0.34,0.2233333333333333,
