,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.09599795192480087,0.12443261593580246,0.7160857319831848,0.5701726078987122,0.18791630864143372,0.30539482831954956,0.22043056786060333,0.4933111369609833,-3.56,-1.2366666666666666,
000002,0.2077002227306366,0.35882264375686646,0.6979787349700928,0.6001213192939758,0.09432107955217361,0.04105601832270622,0.566522866487503,0.13537709787487984,-1.2,0.20666666666666667,
000004,0.09940753132104874,0.06213376298546791,0.7958548665046692,0.8592586517333984,0.10473757982254028,0.07860760390758514,0.16154129430651665,0.18334518373012543,2.83,1.5433333333333332,
000005,0.06928374618291855,0.0856497585773468,0.8323067426681519,0.836916446685791,0.09840953350067139,0.0774337500333786,0.15493350476026535,0.17584328353405,1.2,0.48,
000008,0.16248050332069397,0.07671616971492767,0.6295640468597412,0.8147976994514465,0.20795543491840363,0.1084861010313034,0.23919667303562164,0.31644153594970703,-2.56,-1.13,
000009,0.03933245688676834,0.017811818048357964,0.8153752088546753,0.898714542388916,0.14529229700565338,0.08347360044717789,0.057144274935126305,0.22876589745283127,-0.81,-0.8533333333333334,
000010,0.10964410752058029,0.007961134426295757,0.8574665188789368,0.9607990980148315,0.03288939595222473,0.03123980015516281,0.11760524194687605,0.06412919610738754,-2.28,1.2166666666666668,
000011,0.023281121626496315,0.007153631653636694,0.8605474829673767,0.9179726839065552,0.1161714643239975,0.07487374544143677,0.03043475328013301,0.19104520976543427,1.12,0.19666666666666674,
000012,0.1350761502981186,0.007756404113024473,0.7882213592529297,0.7625105977058411,0.07670251280069351,0.22973288595676422,0.14283255441114306,0.30643539875745773,0.0,-0.07333333333333336,
000014,0.022157719358801842,0.0038108902517706156,0.9294200539588928,0.8606085777282715,0.048422206193208694,0.13558056950569153,0.025968609610572457,0.18400277569890022,0.08,0.0,
000016,0.13390648365020752,0.024938637390732765,0.821997344493866,0.8210732340812683,0.04409615695476532,0.15398810803890228,0.15884512104094028,0.1980842649936676,0.33,-0.3233333333333333,
000017,0.07424984872341156,0.011195606552064419,0.8580396771430969,0.9468219876289368,0.06771045923233032,0.04198246821761131,0.08544545527547598,0.10969292744994164,-0.45,-0.25,
000018,0.016290035098791122,0.06881337612867355,0.874771773815155,0.8866982460021973,0.10893816500902176,0.04448838159441948,0.08510341122746468,0.15342654660344124,-3.13,-1.24,
000020,0.13415265083312988,0.054307565093040466,0.8285958170890808,0.8675641417503357,0.03725150227546692,0.07812825590372086,0.18846021592617035,0.11537975817918777,-3.37,-1.08,
000021,0.014811508357524872,0.008225606754422188,0.580905020236969,0.7668285965919495,0.4042834937572479,0.2249457687139511,0.02303711511194706,0.629229262471199,-2.91,1.2466666666666666,
