,one_meanmaster.0,one_meanmaster.1,one_meanmaster.2,three_mean20170913.0,three_mean20170913.1,three_mean20170913.2,three_meanmaster.0,three_meanmaster.1,three_meanmaster.2,sum
002477,0.0008059350657276809,0.9680527448654175,0.031141234561800957,0.016529511660337448,0.9543102979660034,0.02916024625301361,0.519275426864624,0.0764431357383728,0.4042814075946808,0.46458288840949535
002478,0.04100412502884865,0.9244754314422607,0.03452036529779434,0.014704843051731586,0.9627370238304138,0.02255808748304844,0.5142624974250793,0.09314008802175522,0.39259737730026245,0.44967583008110523
002479,0.015002576634287834,0.9233538508415222,0.061643630266189575,0.08830735087394714,0.771416187286377,0.1402764767408371,0.5481333136558533,0.09188918024301529,0.35997751355171204,0.5618976205587387
002480,0.013148183934390545,0.9026055932044983,0.08424626290798187,0.007604263257235289,0.7737446427345276,0.2186511904001236,0.588562548160553,0.06853450834751129,0.3429029583930969,0.6458004117012024
002481,0.022547641769051552,0.8704097867012024,0.10704255104064941,0.021122129634022713,0.8643818497657776,0.11449601501226425,0.5026335120201111,0.08445706963539124,0.4129093885421753,0.634447954595089
002482,0.010773723013699055,0.8628526926040649,0.12637358903884888,0.012110688723623753,0.6835052371025085,0.3043840229511261,0.45402324199676514,0.0947241261601448,0.45125269889831543,0.8820103108882904
002483,0.06036469712853432,0.7953780293464661,0.14425727725028992,0.013261111453175545,0.8366024494171143,0.15013645589351654,0.5683850049972534,0.08194693922996521,0.349668025970459,0.6440617591142654
002484,0.024737372994422913,0.8456353545188904,0.1296273022890091,0.03959312662482262,0.581100583076477,0.37930628657341003,0.6234384775161743,0.057365965098142624,0.31919553875923157,0.8281291276216507
002485,0.013751666061580181,0.9768365025520325,0.009411738254129887,0.0066996002569794655,0.9484802484512329,0.04482017084956169,0.5152873396873474,0.13131564855575562,0.3533969819545746,0.40762889105826616
002487,0.002829641103744507,0.9249033331871033,0.07226696610450745,0.018204255029559135,0.9068177342414856,0.07497803121805191,0.5726974606513977,0.08456797152757645,0.34273457527160645,0.4899795725941658
002488,0.07075318694114685,0.8116008043289185,0.11764601618051529,0.023068120703101158,0.875684916973114,0.1012469008564949,0.5737830996513367,0.08342893421649933,0.3427879810333252,0.5616808980703354
002489,0.014151213690638542,0.9643568992614746,0.021491827443242073,0.02960050292313099,0.9286785125732422,0.0417209155857563,0.5460978746414185,0.07547024637460709,0.37843194603919983,0.4416446890681982
002490,0.038666605949401855,0.7682216167449951,0.19311171770095825,0.021287092939019203,0.665735125541687,0.3129778206348419,0.6307569146156311,0.0528293140232563,0.3164137303829193,0.8225032687187195
002491,0.017513172701001167,0.8141743540763855,0.16831238567829132,0.06305215507745743,0.6850646138191223,0.25188326835632324,0.5516141653060913,0.08245287835597992,0.36593303084373474,0.7861286848783493
002492,0.003713204525411129,0.6273540258407593,0.3689327836036682,0.038181122392416,0.7112858891487122,0.25053295493125916,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.9599935710430145
002493,0.019167782738804817,0.9060086607933044,0.07482359558343887,0.06566330045461655,0.8858634829521179,0.048473261296749115,0.5825681686401367,0.07512146979570389,0.3423103094100952,0.4656071662902832
002494,0.010994474403560162,0.9472827911376953,0.04172271862626076,0.05157635360956192,0.8097935318946838,0.13863012194633484,0.5603747367858887,0.06876824051141739,0.37085703015327454,0.5512098707258701
002495,0.014980864711105824,0.9463287591934204,0.03869039937853813,0.06202038750052452,0.8776624202728271,0.06031716987490654,0.48861080408096313,0.06636950373649597,0.4450197219848633,0.544027291238308
002496,0.007301586214452982,0.8712002635002136,0.1214982196688652,0.021168194711208344,0.84591144323349,0.1329202800989151,0.6007787585258484,0.05890844762325287,0.34031280875205994,0.5947313085198402
002497,0.11591340601444244,0.1595422625541687,0.72454434633255,0.5166099667549133,0.3606782555580139,0.12271176278591156,0.48044610023498535,0.08464784920215607,0.4349060356616974,1.282162144780159
002498,0.0021942644380033016,0.9141767024993896,0.0836290642619133,0.0037561359349638224,0.9257581233978271,0.07048571109771729,0.5846835374832153,0.024043237790465355,0.3912732005119324,0.545387975871563
002500,0.023793160915374756,0.9231991767883301,0.05300755053758621,0.04046272486448288,0.8652557730674744,0.09428150951862335,0.5818612575531006,0.06701748073101044,0.35112130641937256,0.4984103664755821
002501,0.014675816521048546,0.9341857433319092,0.05113838240504265,0.041915878653526306,0.8301981091499329,0.12788605690002441,0.539560079574585,0.06461600214242935,0.3958239257335663,0.5748483650386333
002502,0.023063132539391518,0.927715003490448,0.04922186955809593,0.012421432882547379,0.9655020236968994,0.022076508030295372,0.5690392851829529,0.07821854203939438,0.3527422249317169,0.4240406025201082
002503,0.0025910665281116962,0.9602810144424438,0.037127938121557236,0.014466461725533009,0.8982970714569092,0.0872364416718483,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.4648922123014927
002506,0.017862984910607338,0.921804666519165,0.060332272201776505,0.05662934482097626,0.8225366473197937,0.12083403766155243,0.5980374813079834,0.051947519183158875,0.3500150740146637,0.5311813838779926
002507,0.05405501276254654,0.8400201797485352,0.10592484474182129,0.01735737733542919,0.8020246624946594,0.18061788380146027,0.5256653428077698,0.09973111003637314,0.3746035397052765,0.661146268248558
002508,0.02314709685742855,0.824347972869873,0.15250486135482788,0.12297561764717102,0.7027963995933533,0.1742279976606369,0.6088864207267761,0.05115693435072899,0.33995670080184937,0.6666895598173141
002510,0.4116118848323822,0.4006093442440033,0.18777872622013092,0.5904385447502136,0.3097069263458252,0.09985457360744476,0.5772668719291687,0.08192712813615799,0.3408060371875763,0.628439337015152
002511,0.024921903386712074,0.9206993579864502,0.054378692060709,0.036612607538700104,0.8610212206840515,0.10236617177724838,0.5643724203109741,0.0862969234585762,0.34933069348335266,0.50607555732131
002512,0.022548772394657135,0.8068992495536804,0.17055198550224304,0.056964367628097534,0.6037276983261108,0.3393079936504364,0.49150463938713074,0.11451222747564316,0.3939831256866455,0.903843104839325
002514,0.043492596596479416,0.8106390237808228,0.14586828649044037,0.18029287457466125,0.630109429359436,0.18959775567054749,0.5591937899589539,0.08907194435596466,0.3517342209815979,0.6872002631425858
002515,0.012115547433495522,0.7512710094451904,0.23661337792873383,0.047661684453487396,0.7782559990882874,0.17408233880996704,0.5769749879837036,0.08389182388782501,0.33913323283195496,0.7498289495706558
002517,0.0476924367249012,0.8942588567733765,0.05804858356714249,0.08103254437446594,0.8592655062675476,0.05970190837979317,0.5756332874298096,0.08000350743532181,0.344363272190094,0.46211376413702965
002518,0.04988245666027069,0.8894078135490417,0.06070977821946144,0.07590963691473007,0.8323938250541687,0.09169650077819824,0.5416349172592163,0.08746280521154404,0.3709022104740143,0.523308489471674
002519,0.007590004242956638,0.9409410357475281,0.051468878984451294,0.16497252881526947,0.6636953949928284,0.17133212089538574,0.5722163915634155,0.08277009427547455,0.34501346945762634,0.5678144693374634
002520,0.052261654287576675,0.8697571754455566,0.07798115909099579,0.029987076297402382,0.8419457077980042,0.12806719541549683,0.5785000920295715,0.06751447916030884,0.35398539900779724,0.5600337535142899
002521,0.0031718178652226925,0.9136320948600769,0.08319619297981262,0.0028286059387028217,0.9139677286148071,0.08320362120866776,0.530511736869812,0.07711601257324219,0.3923722803592682,0.5587720945477486
002522,0.012638390064239502,0.9333676099777222,0.053994011133909225,0.01715102419257164,0.8390400409698486,0.14380893111228943,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.5383307747542858
002523,0.014346592128276825,0.8199618458747864,0.165691539645195,0.08889665454626083,0.719147801399231,0.1919555962085724,0.575718104839325,0.0808793306350708,0.34340253472328186,0.7010496705770493
002524,0.005395525135099888,0.9613189697265625,0.03328554704785347,0.02214408852159977,0.8717741966247559,0.1060817539691925,0.5811418294906616,0.07596723735332489,0.3428909480571747,0.48225824907422066
002527,0.01343238353729248,0.8529362082481384,0.13363142311573029,0.10662493854761124,0.8158958554267883,0.07747916877269745,0.5484789609909058,0.0766034796833992,0.37491753697395325,0.586028128862381
002528,0.0030356391798704863,0.9935752749443054,0.0033891526982188225,0.018285466358065605,0.9461942315101624,0.03552030399441719,0.5867955684661865,0.07675915956497192,0.33644527196884155,0.37535472866147757
002529,0.024075867608189583,0.7796884775161743,0.19623573124408722,0.01726890169084072,0.564295768737793,0.4184352457523346,0.5921469330787659,0.06551717221736908,0.34233590960502625,0.9570068866014481
002530,0.006311532109975815,0.8512662053108215,0.14242222905158997,0.014366356655955315,0.5685503482818604,0.4170832633972168,0.4536888599395752,0.08807116001844406,0.45823997259140015,1.017745465040207
002531,0.04323496297001839,0.9101219773292542,0.046643078327178955,0.13858026266098022,0.7799321413040161,0.08148763328790665,0.5605838298797607,0.08847159892320633,0.35094451904296875,0.47907523065805435
002532,0.0017051459290087223,0.9648998975753784,0.03339492902159691,0.003646400524303317,0.941314160823822,0.05503947660326958,0.6246396899223328,0.025348760187625885,0.35001152753829956,0.43844593316316605
002533,0.025802316144108772,0.9221517443656921,0.05204596742987633,0.051929209381341934,0.7008804082870483,0.24719034135341644,0.587357759475708,0.05739694461226463,0.3552452325820923,0.6544815413653851
002534,0.05566499009728432,0.6952197551727295,0.24911515414714813,0.08246822655200958,0.8751599192619324,0.04237183928489685,0.40572354197502136,0.09566348046064377,0.4986129701137543,0.7900999635457993
002535,0.005305721424520016,0.7804255485534668,0.21426868438720703,0.0036870059557259083,0.7935347557067871,0.20277832448482513,0.5100260972976685,0.06397981196641922,0.4259941279888153,0.8430411368608475
002536,0.07589399069547653,0.8127021789550781,0.11140377074480057,0.049659613519907,0.881523847579956,0.0688166469335556,0.6224262714385986,0.04584392532706261,0.33172979950904846,0.5119502171874046
002537,0.02305966056883335,0.932966947555542,0.043973445892333984,0.13754254579544067,0.8186786770820618,0.04377881437540054,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.4282800927758217
002538,0.012796287424862385,0.9488332271575928,0.03837040066719055,0.014032348990440369,0.9441470503807068,0.041820622980594635,0.5744636058807373,0.08394935727119446,0.34158703684806824,0.4217780604958534
002539,0.007061254233121872,0.9608628153800964,0.032075971364974976,0.03519177436828613,0.911517322063446,0.05329087749123573,0.5697817802429199,0.06054667383432388,0.369671493768692,0.4550383426249027
002540,0.02409369684755802,0.913117527961731,0.06278886646032333,0.04730983078479767,0.8840242028236389,0.0686660036444664,0.5410046577453613,0.08016393333673477,0.3788314461708069,0.5102863162755966
002541,0.03774453327059746,0.8403607606887817,0.12189463526010513,0.028194870799779892,0.8287608623504639,0.14304429292678833,0.5490447282791138,0.0968167707324028,0.35413858294487,0.6190775111317635
002542,0.046496640890836716,0.9117180109024048,0.04178532958030701,0.1235022023320198,0.7593475580215454,0.11715029925107956,0.5639919638633728,0.08348832279443741,0.35251978039741516,0.5114554092288017
002543,0.10814700275659561,0.7275733351707458,0.16427968442440033,0.08518648147583008,0.7540303468704224,0.16078318655490875,0.5979961156845093,0.06855068355798721,0.33345314860343933,0.6585160195827484
002544,0.10642021149396896,0.46409961581230164,0.4294801354408264,0.2935488820075989,0.3745006024837494,0.3319505453109741,0.5756945610046387,0.08377760648727417,0.34052783250808716,1.1019585132598877
002545,0.07186026871204376,0.8898444175720215,0.03829536214470863,0.022125618532299995,0.7029804587364197,0.2748939096927643,0.5690503120422363,0.08694058656692505,0.34400907158851624,0.6571983434259892
002546,0.002899563405662775,0.9751250743865967,0.021975388750433922,0.02708696760237217,0.8967311382293701,0.07618186622858047,0.5842694640159607,0.07275190204381943,0.34297865629196167,0.44113591127097607
002548,0.005437241867184639,0.8423895835876465,0.15217310190200806,0.0070744953118264675,0.8786053657531738,0.1143200546503067,0.5754111409187317,0.08656314760446548,0.3380257785320282,0.604518935084343
002549,0.017062384635210037,0.9557303786277771,0.027207234874367714,0.5458649396896362,0.37537050247192383,0.07876458019018173,0.5775914192199707,0.08080242574214935,0.34160616993904114,0.4475779850035906
002550,0.006457312498241663,0.9631990194320679,0.030343711376190186,0.005869194399565458,0.9060086607933044,0.08812213689088821,0.5618604421615601,0.08071086555719376,0.35742872953414917,0.47589457780122757
002551,1.433734632882988e-05,0.9987271428108215,0.001258599804714322,0.0012297939974814653,0.9123474955558777,0.08642278611660004,0.5837314128875732,0.0478631965816021,0.36840537190437317,0.4560867578256875
002552,0.42207440733909607,0.4196995198726654,0.1582261025905609,0.031190767884254456,0.863030195236206,0.10577894002199173,0.5634804368019104,0.07970824837684631,0.3568112850189209,0.6208163276314735
002553,0.15908625721931458,0.8076794743537903,0.03323427215218544,0.04424620047211647,0.8149732947349548,0.14078053832054138,0.5758740305900574,0.0838458314538002,0.340280145406723,0.5142949558794498
002554,0.017405975610017776,0.9392627477645874,0.04333127662539482,0.051517684012651443,0.8445689678192139,0.1039133071899414,0.5306269526481628,0.07490351796150208,0.3944695293903351,0.5417141132056713
002555,0.03088001161813736,0.8506432175636292,0.11847669631242752,0.1532098352909088,0.4064978361129761,0.4402923285961151,0.6061037182807922,0.06436341255903244,0.32953280210494995,0.8883018270134926
002556,0.006621239241212606,0.9136064052581787,0.07977235317230225,0.003809656947851181,0.8857110142707825,0.11047936230897903,0.51289963722229,0.07638175040483475,0.41071856021881104,0.6009702757000923
002557,0.04858560860157013,0.8638061285018921,0.08760830014944077,0.04305916279554367,0.8547303080558777,0.10221049189567566,0.5628625154495239,0.08896689116954803,0.34817057847976685,0.5379893705248833
002558,0.004510705359280109,0.9646875262260437,0.030801763758063316,0.006458355579525232,0.8838325142860413,0.1097092255949974,0.5748408436775208,0.08518137782812119,0.3399777412414551,0.4804887305945158
002559,0.003832091810181737,0.9549158215522766,0.04125199839472771,0.0013869430404156446,0.9426915049552917,0.05592159181833267,0.556843101978302,0.06975086033344269,0.37340599298477173,0.4705795831978321
002560,0.05489426106214523,0.8996562361717224,0.04544948786497116,0.01069584023207426,0.8998606204986572,0.08944348990917206,0.6671555042266846,0.03796248137950897,0.2948819696903229,0.4297749474644661
002561,0.03442003205418587,0.9062296152114868,0.05935031548142433,0.05277402326464653,0.8820602297782898,0.06516578048467636,0.520485520362854,0.08918248116970062,0.39033204317092896,0.5148481391370296
002562,0.133278951048851,0.4980747103691101,0.3686463534832001,0.2540811002254486,0.5672001838684082,0.1787186712026596,0.5173484683036804,0.043071258813142776,0.4395802617073059,0.9869452863931656
002563,0.03800589218735695,0.8996708393096924,0.06232329457998276,0.0256098210811615,0.857012927532196,0.11737724393606186,0.5628823637962341,0.05961286649107933,0.3775046765804291,0.5572052150964737
002564,0.04423657804727554,0.8604961037635803,0.09526742249727249,0.05523063614964485,0.6957977414131165,0.2489716112613678,0.5456933975219727,0.0847984328866005,0.3695082366466522,0.7137472704052925
002565,0.020129622891545296,0.9469016194343567,0.03296878561377525,0.017191413789987564,0.8444107174873352,0.1383979320526123,0.565227210521698,0.08717814087867737,0.34759464859962463,0.5189613662660122
002566,0.00028073799330741167,0.9449411034584045,0.054778147488832474,0.0026165361050516367,0.9498983025550842,0.04748508706688881,0.5970193147659302,0.025805464014410973,0.3771752119064331,0.4794384464621544
002568,0.01561425905674696,0.8873617053031921,0.09702405333518982,0.010373172350227833,0.8909860849380493,0.09864073246717453,0.5655739903450012,0.07717511057853699,0.3572508990764618,0.5529156848788261
002571,0.12778601050376892,0.6852272152900696,0.1869867593050003,0.0746510699391365,0.6173979640007019,0.3079509437084198,0.49738770723342896,0.10006780177354813,0.4025445282459259,0.897482231259346
002572,0.05302950739860535,0.7876384854316711,0.1593320220708847,0.06893149018287659,0.508190393447876,0.42287808656692505,0.5921820402145386,0.06897421181201935,0.33884376287460327,0.921053871512413
002573,0.0035973177291452885,0.7706643342971802,0.22573839128017426,0.04702753573656082,0.7181212902069092,0.2348511815071106,0.5337298512458801,0.07438791543245316,0.3918822109699249,0.8524717837572098
002574,0.017554817721247673,0.9393299221992493,0.04311517998576164,0.023048734292387962,0.9517337679862976,0.025217482820153236,0.5411092042922974,0.06770920753479004,0.3911815583705902,0.4595142211765051
002577,0.010226273909211159,0.48429667949676514,0.5054770112037659,0.002814164152368903,0.4576965272426605,0.5394892692565918,0.6442360281944275,0.041141167283058167,0.3146228492259979,1.3595891296863556
002578,0.0757979154586792,0.8899710178375244,0.0342310294508934,0.041949838399887085,0.9082052707672119,0.0498448871076107,0.5696178078651428,0.06861597299575806,0.36176618933677673,0.44584210589528084
002579,0.0231135543435812,0.9224656224250793,0.05442086234688759,0.005499998107552528,0.9064778089523315,0.08802225440740585,0.5094950199127197,0.09407415241003036,0.3964307904243469,0.5388739071786404
002580,0.08107225596904755,0.2684653699398041,0.6504623889923096,0.09514032304286957,0.5334362387657166,0.3714234530925751,0.5716874599456787,0.064101442694664,0.3642111122608185,1.3860969543457031
002581,0.051326680928468704,0.8444116115570068,0.10426171869039536,0.2193615734577179,0.6339980959892273,0.1466403752565384,0.5455102324485779,0.09518136829137802,0.35930830240249634,0.6102103963494301
002582,0.09235113859176636,0.8872696161270142,0.020379243418574333,0.3851465880870819,0.5451437830924988,0.06970962882041931,0.5762119889259338,0.05756065994501114,0.36622732877731323,0.4563162010163069
002583,0.0779651403427124,0.8142333626747131,0.10780148953199387,0.14775265753269196,0.6873967051506042,0.1648506373167038,0.5749991536140442,0.08618563413619995,0.33881521224975586,0.6114673390984535
002584,0.010470159351825714,0.8645451664924622,0.12498471140861511,0.01262457761913538,0.7800898551940918,0.2072855830192566,0.49714452028274536,0.06913116574287415,0.43372437357902527,0.765994668006897
002585,0.011797002516686916,0.915591299533844,0.07261168956756592,0.007789778523147106,0.7561793327331543,0.2360309213399887,0.5355913639068604,0.054464537650346756,0.409944087266922,0.7185866981744766
002587,0.0007850572583265603,0.8795667886734009,0.11964811384677887,0.0671757236123085,0.8386810421943665,0.09414318203926086,0.5360018610954285,0.08811843395233154,0.3758796453475952,0.589670941233635
002588,0.05792156606912613,0.790615439414978,0.15146297216415405,0.006212154868990183,0.863623857498169,0.1301640123128891,0.5778156518936157,0.08387433737516403,0.33831003308296204,0.6199370175600052
002589,0.02180122584104538,0.9280656576156616,0.05013320595026016,0.16299298405647278,0.7461109757423401,0.09089598059654236,0.5661385655403137,0.05934079736471176,0.3745206892490387,0.5155498757958412
002590,0.041924890130758286,0.8646922707557678,0.09338288754224777,0.010271393693983555,0.8131120800971985,0.17661648988723755,0.5433654189109802,0.053795382380485535,0.40283918380737305,0.6728385612368584
002591,0.062277719378471375,0.9143164157867432,0.023405883461236954,0.3351406455039978,0.6330903768539429,0.031768955290317535,0.632067084312439,0.028770091012120247,0.33916282653808594,0.3943376652896404
002592,0.006224020849913359,0.9034056067466736,0.09037041664123535,0.11411947011947632,0.8285610675811768,0.05731947720050812,0.5697697401046753,0.08467583358287811,0.3455544710159302,0.49324436485767365
002593,0.017278017476201057,0.9164846539497375,0.06623727083206177,0.0922018438577652,0.8584071397781372,0.049390923231840134,0.5305735468864441,0.052662722766399384,0.41676366329193115,0.532391857355833
002594,0.30971580743789673,0.518610417842865,0.1716737300157547,0.5994865894317627,0.31588706374168396,0.08462632447481155,0.4941985309123993,0.09526236355304718,0.4105391204357147,0.666839174926281
002595,0.0029159202240407467,0.9579901099205017,0.039093952625989914,0.0014211636735126376,0.9462374448776245,0.05234134569764137,0.4991297423839569,0.08468084782361984,0.41618943214416504,0.5076247304677963
002597,0.02452867478132248,0.9271037578582764,0.04836759716272354,0.052523963153362274,0.8442589640617371,0.10321708023548126,0.5246891975402832,0.05079174414277077,0.42451903223991394,0.5761037096381187
002598,0.01076736394315958,0.9398141503334045,0.04941849783062935,0.006340027321130037,0.8918551802635193,0.10180481523275375,0.5395582318305969,0.08094446361064911,0.37949731945991516,0.5307206325232983
002599,0.026473088189959526,0.8469298481941223,0.12659698724746704,0.004181715659797192,0.6672066450119019,0.32861167192459106,0.5616541504859924,0.07625171542167664,0.36209413409233093,0.817302793264389
002601,0.042216695845127106,0.7607427835464478,0.19704048335552216,0.13480979204177856,0.41743025183677673,0.4477599561214447,0.5328003764152527,0.05659228935837746,0.41060733795166016,1.055407777428627
002602,0.01191501785069704,0.8514066338539124,0.13667838275432587,0.015616620890796185,0.8958417773246765,0.08854162693023682,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.5657478421926498
002603,0.0014853575266897678,0.9834017753601074,0.015112845227122307,0.0007325236219912767,0.9752137064933777,0.024053705856204033,0.5729189515113831,0.08200687915086746,0.3450741767883301,0.3842407278716564
002604,0.2018929123878479,0.6099262237548828,0.1881808489561081,0.37816447019577026,0.5215286016464233,0.10030684620141983,0.4232383966445923,0.08429121226072311,0.4924704134464264,0.7809581086039543
002605,0.014857374131679535,0.8065996170043945,0.17854295670986176,0.030299289152026176,0.8925545811653137,0.07714615017175674,0.5206528306007385,0.070780910551548,0.40856629610061646,0.664255402982235
002607,0.009607987478375435,0.794338583946228,0.1960533857345581,0.1849818080663681,0.7642577290534973,0.05076053738594055,0.5814788937568665,0.07954387366771698,0.33897721767425537,0.585791140794754
002608,0.05578666552901268,0.9198024272918701,0.024410927668213844,0.09692925959825516,0.8448827862739563,0.05818789079785347,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.4231266509741545
002609,0.006369651295244694,0.9713976383209229,0.02223275601863861,0.04149940237402916,0.8380591869354248,0.12044142186641693,0.5658007264137268,0.0853428840637207,0.3488563299179077,0.49153050780296326
002611,0.04528168588876724,0.6170522570610046,0.33766600489616394,0.016515152528882027,0.6737649440765381,0.3097199499607086,0.5043598413467407,0.08404558151960373,0.41159459948539734,1.05898055434227
002612,0.014199189841747284,0.9204524755477905,0.06534834206104279,0.011518426239490509,0.8198109865188599,0.16867052018642426,0.5492031574249268,0.08003778755664825,0.370758980512619,0.6047778427600861
002613,0.02657579816877842,0.9571002125740051,0.016324058175086975,0.07650057971477509,0.9061224460601807,0.017376987263560295,0.6024421453475952,0.06734489649534225,0.3302130103111267,0.363914055749774
002614,0.06028946489095688,0.7527495622634888,0.18696102499961853,0.07544409483671188,0.8126742243766785,0.11188162863254547,0.5655481219291687,0.09055500477552414,0.3438968360424042,0.6427394896745682
002615,0.0015601334162056446,0.8893120884895325,0.10912780463695526,0.00916686374694109,0.9060088992118835,0.08482419699430466,0.6574044227600098,0.033414170145988464,0.30918142199516296,0.5031334236264229
002616,0.001747826230712235,0.9823815226554871,0.015870634466409683,0.0752447247505188,0.8643888831138611,0.06036641448736191,0.5769275426864624,0.06724490970373154,0.35582756996154785,0.43206461891531944
002617,0.013622170314192772,0.8136909008026123,0.17268702387809753,0.026852905750274658,0.8703765273094177,0.10277051478624344,0.565888524055481,0.07015734910964966,0.3639541268348694,0.6394116654992104
002618,0.029344744980335236,0.8306458592414856,0.14000937342643738,0.005579035263508558,0.9672815203666687,0.027139490470290184,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.5076766964048147
002620,0.0075824931263923645,0.5583871603012085,0.43403035402297974,0.0007566091371700168,0.7048335671424866,0.29440972208976746,0.5705244541168213,0.08115693926811218,0.3483186662197113,1.0767587423324585
002623,0.024805111810564995,0.7490247488021851,0.2261701077222824,0.0121615594252944,0.6246408224105835,0.3631976246833801,0.5038972496986389,0.03684538975358009,0.4592573940753937,1.0486251264810562
002624,0.038307104259729385,0.7640358209609985,0.19765707850456238,0.020669100806117058,0.7845054268836975,0.19482553005218506,0.545478880405426,0.09184682369232178,0.3626742362976074,0.7551568448543549
002626,0.008293970488011837,0.8480014801025391,0.14370453357696533,0.08643271774053574,0.8132311701774597,0.10033614188432693,0.579467236995697,0.06800094991922379,0.3525317907333374,0.5965724661946297
002627,0.005162613466382027,0.922674834728241,0.07216247171163559,0.0015746341086924076,0.8963934779167175,0.10203187167644501,0.5909541845321655,0.01836780644953251,0.3906779885292053,0.5648723319172859
002628,0.05993784964084625,0.8406873345375061,0.09937483072280884,0.07012978196144104,0.5983009934425354,0.3315691649913788,0.5466679930686951,0.07918671518564224,0.3741453289985657,0.8050893247127533
002629,0.01369458343833685,0.9065221548080444,0.07978331297636032,0.00586308678612113,0.805086612701416,0.1890503168106079,0.5483943223953247,0.08195015788078308,0.3696555495262146,0.6384891793131828
002630,0.028197741135954857,0.9074762463569641,0.0643259808421135,0.10583734512329102,0.8043965697288513,0.08976610749959946,0.5517081618309021,0.09319007396697998,0.35510173439979553,0.5091938227415085
002631,0.014326928183436394,0.6101106405258179,0.3755623996257782,0.1931098848581314,0.3008967936038971,0.5059932470321655,0.5488777756690979,0.08619697391986847,0.36492520570755005,1.2464808523654938
002632,0.007580715697258711,0.6926870942115784,0.2997322678565979,0.056272875517606735,0.5784245729446411,0.36530253291130066,0.5143516063690186,0.07801954448223114,0.4076288044452667,1.0726636052131653
002633,0.003548718523234129,0.9575114250183105,0.03893989324569702,0.1374140828847885,0.7878934144973755,0.0746924951672554,0.41367030143737793,0.11044321209192276,0.4758864641189575,0.5895188525319099
002634,0.009180953726172447,0.8860421776771545,0.1047767922282219,0.01912951096892357,0.7950416803359985,0.1858288198709488,0.5711891055107117,0.033485736697912216,0.3953251838684082,0.6859307959675789
002635,0.05576026812195778,0.7330384850502014,0.21120119094848633,0.0685831606388092,0.6026807427406311,0.32873618602752686,0.563435435295105,0.08846604079008102,0.3480985462665558,0.888035923242569
002636,0.008214915171265602,0.7056283950805664,0.28615662455558777,0.011578935198485851,0.820260226726532,0.1681607961654663,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.7948452532291412
002637,0.02304118312895298,0.6056280732154846,0.3713308274745941,0.041644856333732605,0.5905860066413879,0.36776918172836304,0.5356365442276001,0.07627148181200027,0.3880920112133026,1.1271920204162598
002639,0.037579864263534546,0.8970368504524231,0.06538323312997818,0.3736504316329956,0.5959818363189697,0.030367733910679817,0.5476396083831787,0.0752112939953804,0.37714913487434387,0.47290010191500187
002640,0.07329051196575165,0.8214701414108276,0.1052393689751625,0.1032775416970253,0.5661551356315613,0.33056730031967163,0.579025387763977,0.0814717635512352,0.33950281143188477,0.7753094807267189
002641,0.008062439039349556,0.974327027797699,0.01761048287153244,0.043526891618967056,0.8566755652427673,0.09979759156703949,0.5729458928108215,0.07717593759298325,0.349878191947937,0.46728626638650894
002643,0.026755210012197495,0.6872089505195618,0.28603580594062805,0.05036618560552597,0.715989887714386,0.23364388942718506,0.5735249519348145,0.07178632915019989,0.3546886742115021,0.8743683695793152
002644,0.011100186966359615,0.8605409264564514,0.1283588856458664,0.005388988181948662,0.8531392216682434,0.14147180318832397,0.6174569129943848,0.05007925257086754,0.332463800907135,0.6022944897413254
002645,0.01278099324554205,0.8345966935157776,0.15262237191200256,0.08163458108901978,0.8296496868133545,0.08871576935052872,0.5216991305351257,0.08861011266708374,0.3896908164024353,0.6310289576649666
002646,0.02813069149851799,0.9085432291030884,0.06332599371671677,0.016880158334970474,0.9500977993011475,0.033022161573171616,0.5586856603622437,0.07402507960796356,0.367289274930954,0.46363743022084236
002647,0.2750277817249298,0.5090095400810242,0.21596267819404602,0.21178038418293,0.7063632607460022,0.08185640722513199,0.5908120274543762,0.07336314022541046,0.3358248174190521,0.6336439028382301
002648,0.0019226561998948455,0.7223038077354431,0.2757736146450043,0.07219471782445908,0.6265478134155273,0.301257461309433,0.5251113772392273,0.09906726330518723,0.3758213520050049,0.9528524279594421
002649,0.00445538479834795,0.9520115852355957,0.04353312402963638,0.003053929191082716,0.8880523443222046,0.10889367014169693,0.49048247933387756,0.09177818894386292,0.4177393913269043,0.5701661854982376
002651,0.003954929765313864,0.9636627435684204,0.03238240256905556,0.0686117634177208,0.8836249709129333,0.04776325449347496,0.6516963243484497,0.047799792140722275,0.30050382018089294,0.38064947724342346
002652,0.12717819213867188,0.45531657338142395,0.4175052344799042,0.5215445160865784,0.3785693943500519,0.09988607466220856,0.5250885486602783,0.09604894369840622,0.37886250019073486,0.8962538093328476
002653,0.004758146125823259,0.9272902607917786,0.06795159727334976,0.0017255890415981412,0.9472814202308655,0.050992924720048904,0.5734407901763916,0.06857865303754807,0.3579806089401245,0.4769251309335232
