,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.05033421888947487,0.16851505637168884,0.8399519920349121,0.7488029599189758,0.1097138524055481,0.08268199115991592,0.2188492752611637,0.19239584356546402,-0.39,0.59,2.258
000002,0.11927320808172226,0.0339893139898777,0.6402297616004944,0.5780121684074402,0.24049696326255798,0.3879985213279724,0.15326252207159996,0.6284954845905304,-0.21,0.47000000000000003,2.282
000004,0.04748925939202309,0.09593546390533447,0.8565403819084167,0.7710261344909668,0.09597042948007584,0.13303838670253754,0.14342472329735756,0.22900881618261337,10.0,4.906666666666666,4.6579999999999995
000005,0.010091078467667103,0.01275932602584362,0.9777260422706604,0.9810836911201477,0.01218283548951149,0.006156995892524719,0.022850404493510723,0.01833983138203621,-0.43,-0.5033333333333333,-0.828
000008,0.03691595420241356,0.0774911493062973,0.911220371723175,0.8783464431762695,0.05186362564563751,0.044162407517433167,0.11440710350871086,0.09602603316307068,1.57,-0.32666666666666666,-0.172
000009,0.10935928672552109,0.25876304507255554,0.7121886610984802,0.7168137431144714,0.1784520447254181,0.02442324347794056,0.36812233179807663,0.20287528820335865,-0.51,-1.3733333333333333,-0.556
000010,0.0983373150229454,0.11058542877435684,0.8372437357902527,0.8652379512786865,0.06441901624202728,0.02417667582631111,0.20892274379730225,0.0885956920683384,-1.85,-3.72,-2.534
000011,0.2657307982444763,0.17340220510959625,0.6831666827201843,0.8048011064529419,0.051102522760629654,0.021796615794301033,0.43913300335407257,0.07289913855493069,-1.25,-2.5366666666666666,-1.262
000012,0.04563714936375618,0.09612798690795898,0.8696245551109314,0.8526727557182312,0.08473828434944153,0.0511992871761322,0.14176513627171516,0.13593757152557373,-2.1,-1.83,-0.304
000014,0.015289535745978355,0.01246466115117073,0.9726595282554626,0.9772999286651611,0.0120509322732687,0.010235350579023361,0.027754196897149086,0.02228628285229206,0.12,-0.16666666666666666,-1.116
000016,0.01937747187912464,0.027346279472112656,0.14935235679149628,0.25490236282348633,0.831270158290863,0.7177513241767883,0.0467237513512373,1.5490214824676514,1.15,-2.273333333333333,-0.6579999999999998
000017,0.028045091778039932,0.16526377201080322,0.9250032305717468,0.7990434169769287,0.04695180058479309,0.03569280728697777,0.19330886378884315,0.08264460787177086,0.0,-0.05000000000000012,-0.682
000018,0.0336756557226181,0.07583016902208328,0.9303078055381775,0.9093101620674133,0.036016494035720825,0.014859666116535664,0.10950582474470139,0.05087616015225649,-0.14,-1.1266666666666667,-0.702
000021,0.18148629367351532,0.15244048833847046,0.601993978023529,0.6514875888824463,0.21651968359947205,0.19607192277908325,0.3339267820119858,0.4125916063785553,-2.14,-2.3333333333333335,-0.8160000000000001
000022,0.027684533968567848,0.09838006645441055,0.9038149118423462,0.8528884053230286,0.06850063800811768,0.048731479793787,0.1260646004229784,0.11723211780190468,-0.98,-0.5466666666666667,
000023,0.3024517297744751,0.2179500013589859,0.6880870461463928,0.7263607978820801,0.009461268782615662,0.055689144879579544,0.520401731133461,0.0651504136621952,0.09,-0.2333333333333333,-0.13000000000000006
000025,0.015455792658030987,0.07452567666769028,0.9098913073539734,0.9110733866691589,0.07465294748544693,0.01440089475363493,0.08998146932572126,0.08905384223908186,-0.09,-2.103333333333333,-0.5419999999999998
000026,0.09160014986991882,0.14435473084449768,0.8754370808601379,0.7815271019935608,0.03296283259987831,0.07411809265613556,0.2359548807144165,0.10708092525601387,2.86,-0.8766666666666669,-0.7660000000000001
000027,0.0025505488738417625,0.0052336654625833035,0.980523407459259,0.9891768097877502,0.016925975680351257,0.005589504726231098,0.007784214336425066,0.022515480406582355,0.47,-0.6333333333333333,-0.572
000028,0.0816536471247673,0.0849568247795105,0.8096889853477478,0.6944178342819214,0.1086573600769043,0.22062534093856812,0.1666104719042778,0.3292827010154724,-1.79,-1.2833333333333334,-0.524
000030,0.10513756424188614,0.07695823162794113,0.8187841176986694,0.8854058980941772,0.07607820630073547,0.03763590380549431,0.18209579586982727,0.11371411010622978,-0.36,-1.1533333333333333,-0.8640000000000001
000036,0.07939575612545013,0.009153592400252819,0.6562155485153198,0.8755748867988586,0.26438865065574646,0.11527147144079208,0.08854934852570295,0.37966012209653854,3.02,-0.5866666666666666,-0.392
000037,0.10618061572313309,0.07346359640359879,0.8237842321395874,0.8753791451454163,0.0700351819396019,0.051157284528017044,0.17964421212673187,0.12119246646761894,0.69,-1.6533333333333333,-0.0959999999999999
000039,0.06757139414548874,0.046523142606019974,0.5650643706321716,0.6778709292411804,0.36736422777175903,0.2756058871746063,0.11409453675150871,0.6429701149463654,0.29,-1.3733333333333333,0.15999999999999998
000040,0.0771646797657013,0.10199577361345291,0.7393051981925964,0.7548083662986755,0.1835300177335739,0.14319583773612976,0.1791604533791542,0.3267258554697037,-0.57,-2.3633333333333333,-1.7439999999999998
000042,0.08134261518716812,0.051218267530202866,0.8787877559661865,0.8848385810852051,0.039869606494903564,0.06394308060407639,0.132560882717371,0.10381268709897995,-0.25,-0.8833333333333334,-0.5800000000000001
000043,0.04657996818423271,0.059301506727933884,0.7450911998748779,0.8493751287460327,0.20832888782024384,0.09132341295480728,0.1058814749121666,0.2996523007750511,-0.56,-1.03,-1.0959999999999999
000045,0.15537892282009125,0.011511145159602165,0.6742956042289734,0.9355300664901733,0.17032554745674133,0.05295881628990173,0.1668900679796934,0.22328436374664307,0.78,-2.856666666666667,-1.634
000046,0.02212173119187355,0.1149698868393898,0.9451023936271667,0.8656772971153259,0.03277584910392761,0.01935279369354248,0.13709161803126335,0.05212864279747009,-0.52,-2.9133333333333336,-0.394
000048,0.01846620999276638,0.016247911378741264,0.9597067832946777,0.9625564217567444,0.021826934069395065,0.021195707842707634,0.034714121371507645,0.0430226419121027,-1.39,-0.7433333333333333,0.39
000049,0.019205885007977486,0.10212347656488419,0.6949533820152283,0.7824718952178955,0.2858407497406006,0.11540468037128448,0.12132936157286167,0.40124543011188507,-2.12,-1.7166666666666668,-1.2220000000000002
000050,0.06315197795629501,0.07039178162813187,0.5398616194725037,0.6516953110694885,0.3969864249229431,0.2779128849506378,0.13354375958442688,0.6748993098735809,4.13,-0.8933333333333334,-0.030000000000000027
000055,0.0676702931523323,0.13023310899734497,0.7675021886825562,0.8300654888153076,0.16482742130756378,0.0397014357149601,0.19790340214967728,0.20452885702252388,-1.59,-0.8933333333333332,-0.654
000059,0.10348694026470184,0.06626123189926147,0.6976959705352783,0.7240530252456665,0.19881708920001984,0.20968574285507202,0.16974817216396332,0.40850283205509186,-2.27,-1.7266666666666666,-1.2559999999999998
000060,0.014067371375858784,0.013459781184792519,0.9023971557617188,0.9590126276016235,0.08353544771671295,0.027527669444680214,0.027527152560651302,0.11106311716139317,-3.21,-2.3666666666666667,-1.124
000062,0.2169552892446518,0.07974698394536972,0.722412645816803,0.858665406703949,0.060632117092609406,0.0615876205265522,0.2967022731900215,0.1222197376191616,-2.08,-2.0,-1.082
