,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.10089389979839325,0.0601266548037529,0.8396717309951782,0.8215949535369873,0.05943433195352554,0.11827833950519562,0.16102055460214615,0.17771267145872116,-2.53,-0.5966666666666666,0.162
000002,0.047067515552043915,0.07606729120016098,0.7007498741149902,0.6667354106903076,0.2521825432777405,0.2571973502635956,0.1231348067522049,0.5093798935413361,-0.88,1.6133333333333333,1.018
000004,0.07002071291208267,0.021538132801651955,0.7991621494293213,0.9373977780342102,0.13081714510917664,0.04106399789452553,0.09155884571373463,0.17188114300370216,0.08,-0.05333333333333332,-0.674
000005,0.008391328155994415,0.01972334459424019,0.9732775092124939,0.9501427412033081,0.018331170082092285,0.030133958905935287,0.028114672750234604,0.04846512898802757,0.82,0.003333333333333318,-0.162
000008,0.055409543216228485,0.011518662795424461,0.7340222597122192,0.9165629744529724,0.2105681598186493,0.0719183012843132,0.06692820601165295,0.2824864611029625,-0.78,-0.07333333333333335,0.6799999999999999
000009,0.05430702492594719,0.010229055769741535,0.7948500514030457,0.9178776741027832,0.15084293484687805,0.07189323753118515,0.06453608069568872,0.2227361723780632,0.95,0.35666666666666663,0.005999999999999961
000010,0.7469568252563477,0.4688522517681122,0.18776673078536987,0.24738821387290955,0.06527642160654068,0.2837595045566559,1.2158090770244598,0.34903592616319656,6.71,-1.2300000000000002,-1.918
000011,0.022327307611703873,0.016924891620874405,0.919878363609314,0.8433159589767456,0.057794444262981415,0.1397591382265091,0.03925219923257828,0.1975535824894905,1.36,0.30000000000000004,0.10800000000000001
000012,0.03494061902165413,0.01191201526671648,0.8999495506286621,0.9414647221565247,0.06510984152555466,0.04662322252988815,0.04685263428837061,0.11173306405544281,1.47,0.20999999999999996,0.05199999999999998
000014,0.00633812602609396,0.0050084334798157215,0.9473317861557007,0.9355692863464355,0.04633009806275368,0.05942225083708763,0.011346559505909681,0.10575234889984131,0.61,0.3233333333333333,0.059999999999999984
000016,0.05229037255048752,0.08698167651891708,0.824542224407196,0.7326865792274475,0.12316742539405823,0.18033172190189362,0.1392720490694046,0.30349914729595184,0.18,0.7166666666666667,0.916
000017,0.4538184106349945,0.04949473217129707,0.5258158445358276,0.9050363302230835,0.02036575973033905,0.04546893388032913,0.5033131428062916,0.06583469361066818,-1.29,-0.56,-0.4680000000000001
000018,0.04319958761334419,0.05311126634478569,0.8758573532104492,0.936133086681366,0.08094309270381927,0.010755554772913456,0.09631085395812988,0.09169864747673273,-0.13,-0.2666666666666667,-0.18600000000000003
000020,0.08905056864023209,0.05350934714078903,0.8408285975456238,0.7783916592597961,0.07012082636356354,0.16809900104999542,0.14255991578102112,0.23821982741355896,0.15,0.9666666666666667,1.7100000000000002
000021,0.030079998075962067,0.006542190909385681,0.7069656252861023,0.7362622618675232,0.26295435428619385,0.2571955621242523,0.03662218898534775,0.5201499164104462,1.21,0.3,0.18200000000000002
000022,0.0914270207285881,0.15445910394191742,0.5998951196670532,0.77607262134552,0.3086778521537781,0.06946828216314316,0.24588612467050552,0.37814613431692123,0.42,-0.006666666666666672,0.088
000023,0.02382482960820198,0.005271563772112131,0.9331724047660828,0.9860919117927551,0.04300270229578018,0.00863644015043974,0.02909639338031411,0.05163914244621992,4.28,1.32,0.8160000000000001
000025,0.44699591398239136,0.25309208035469055,0.5339429974555969,0.7065318822860718,0.019061127677559853,0.04037601873278618,0.7000879943370819,0.05943714641034603,-0.45,0.11999999999999995,-0.09800000000000003
000026,0.13491034507751465,0.01693527214229107,0.7802779674530029,0.8479107022285461,0.084811732172966,0.13515397906303406,0.15184561721980572,0.21996571123600006,2.26,0.35999999999999993,-0.32999999999999996
000027,0.005465063266456127,0.00315877771936357,0.9652650356292725,0.9644442796707153,0.029269874095916748,0.03239693120121956,0.008623840985819697,0.06166680529713631,0.0,0.0,-0.124
000028,0.017795173451304436,0.023284872993826866,0.7923808693885803,0.912376344203949,0.1898239552974701,0.06433872878551483,0.0410800464451313,0.2541626840829849,0.77,-0.04999999999999997,-0.11199999999999999
000030,0.06661603599786758,0.03384632617235184,0.8083142638206482,0.9329109191894531,0.12506969273090363,0.03324272856116295,0.10046236217021942,0.15831242129206657,0.58,0.3466666666666667,0.3
000032,0.005956696346402168,0.01883292756974697,0.9037825465202332,0.9629588723182678,0.09026075899600983,0.018208185210824013,0.02478962391614914,0.10846894420683384,2.27,0.44,0.29800000000000004
000036,0.00716640567407012,0.08716459572315216,0.8006629347801208,0.8586930632591248,0.1921706348657608,0.05414231866598129,0.09433100139722228,0.2463129535317421,2.22,0.6033333333333334,0.366
000037,0.15677672624588013,0.03891229256987572,0.6921356916427612,0.908094048500061,0.15108758211135864,0.052993640303611755,0.19568901881575584,0.2040812224149704,-0.23,-0.8099999999999999,-0.5559999999999999
