,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.035637859255075455,0.012222843244671822,0.7812918424606323,0.8297780752182007,0.18307027220726013,0.1579991728067398,0.047860702499747276,0.34106944501399994,0.77,0.3833333333333333,1.064
000002,0.13159336149692535,0.014619185589253902,0.8044595122337341,0.9069298505783081,0.06394706666469574,0.07845091074705124,0.14621254708617926,0.14239797741174698,0.27,1.166666666666667,1.2480000000000002
000004,0.08204884827136993,0.012216922827064991,0.8459823727607727,0.9712899923324585,0.07196873426437378,0.016493167728185654,0.09426577109843493,0.08846190199255943,3.62,0.9700000000000001,0.030000000000000072
000005,0.16598518192768097,0.22529487311840057,0.7617127299308777,0.7049897313117981,0.07230202853679657,0.06971538811922073,0.39128005504608154,0.1420174166560173,0.83,0.48333333333333334,-0.038
000006,0.0683293342590332,0.17928865551948547,0.858808696269989,0.7446809411048889,0.07286194711923599,0.0760304182767868,0.24761798977851868,0.1488923653960228,0.36,0.43999999999999995,0.07199999999999998
000008,0.10845459997653961,0.08645211160182953,0.7658709287643433,0.8171164989471436,0.12567447125911713,0.09643132984638214,0.19490671157836914,0.22210580110549927,-0.74,0.42333333333333334,-0.09
000009,0.14152255654335022,0.6970365047454834,0.4576819837093353,0.16161198914051056,0.40079542994499207,0.14135146141052246,0.8385590612888336,0.5421468913555145,0.47,0.39333333333333337,0.354
000010,0.057822685688734055,0.05942833051085472,0.8766663074493408,0.8028194308280945,0.06551103293895721,0.13775219023227692,0.11725101619958878,0.20326322317123413,1.84,0.4133333333333334,0.08800000000000005
000011,0.11028194427490234,0.605949878692627,0.7233170866966248,0.32101061940193176,0.1664009541273117,0.0730394721031189,0.7162318229675293,0.2394404262304306,1.25,0.9933333333333333,0.4620000000000001
000012,0.010336360894143581,0.010984816588461399,0.8407715559005737,0.8710938096046448,0.14889204502105713,0.11792147904634476,0.02132117748260498,0.2668135240674019,1.3,0.82,0.12200000000000003
000014,0.004335253499448299,0.01604083552956581,0.9446353912353516,0.8677517175674438,0.05102932080626488,0.11620738357305527,0.02037608902901411,0.16723670437932014,0.06,0.09666666666666666,-0.26
000016,0.04783618450164795,0.03546418994665146,0.6520287394523621,0.8481413125991821,0.30013513565063477,0.11639454960823059,0.08330037444829941,0.41652968525886536,0.18,2.1066666666666665,1.0959999999999999
000017,0.223663792014122,0.24663332104682922,0.6198281645774841,0.6579886078834534,0.15650802850723267,0.09537804126739502,0.47029711306095123,0.2518860697746277,0.12,0.0,-0.29000000000000004
000018,0.21582168340682983,0.4674317240715027,0.6226030588150024,0.20583997666835785,0.16157525777816772,0.3267282545566559,0.6832534074783325,0.4883035123348236,-0.35,-1.2966666666666666,-1.024
000019,0.07117564976215363,0.046971552073955536,0.6002795100212097,0.8663383722305298,0.328544944524765,0.0866900309920311,0.11814720183610916,0.4152349755167961,0.68,1.0133333333333334,
000021,0.10052193701267242,0.08926849812269211,0.6993014812469482,0.7583349943161011,0.20017655193805695,0.15239642560482025,0.18979043513536453,0.3525729775428772,0.23,0.8933333333333334,0.884
000022,0.2065364122390747,0.20032137632369995,0.5355150103569031,0.5146880745887756,0.25794854760169983,0.284990519285202,0.40685778856277466,0.5429390668869019,0.3,0.8633333333333333,0.4600000000000001
000023,0.726630449295044,0.43197426199913025,0.24160265922546387,0.4555822014808655,0.03176681697368622,0.11244352161884308,1.1586047112941742,0.1442103385925293,0.0,0.6533333333333333,-0.534
000025,0.0559566393494606,0.01657598279416561,0.889637291431427,0.5713390707969666,0.054406024515628815,0.4120848774909973,0.07253262214362621,0.46649090200662613,3.98,1.4633333333333332,0.4079999999999999
000026,0.1808549016714096,0.20576398074626923,0.6833014488220215,0.6454890966415405,0.13584370911121368,0.14874690771102905,0.38661888241767883,0.28459061682224274,0.52,1.3433333333333335,0.32600000000000007
000027,0.016281185671687126,0.03412947058677673,0.9391356110572815,0.9230886697769165,0.044583238661289215,0.04278186708688736,0.05041065625846386,0.08736510574817657,1.08,0.4633333333333334,0.15600000000000006
000028,0.13825459778308868,0.1291562169790268,0.6238333582878113,0.7672159075737,0.23791204392910004,0.10362789779901505,0.2674108147621155,0.3415399417281151,-0.89,-0.15333333333333335,-0.326
000030,0.19462940096855164,0.08145298063755035,0.6283363103866577,0.7820593118667603,0.17703427374362946,0.136487677693367,0.276082381606102,0.31352195143699646,1.11,0.7366666666666667,0.07200000000000002
000035,0.17627523839473724,0.0030360273085534573,0.7518042325973511,0.9038004875183105,0.07192053645849228,0.09316342324018478,0.1793112657032907,0.16508395969867706,0.15,0.5566666666666666,
000036,0.3707459568977356,0.020668011158704758,0.4032294750213623,0.6458258628845215,0.22602447867393494,0.33350616693496704,0.39141396805644035,0.559530645608902,0.09,0.38999999999999996,-0.51
000037,0.19989709556102753,0.1514163613319397,0.7604380249977112,0.668455183506012,0.03966479375958443,0.18012847006320953,0.3513134568929672,0.21979326382279396,-1.18,0.04666666666666667,-0.078
000039,0.08520660549402237,0.11446534097194672,0.5630717277526855,0.5559628009796143,0.3517216742038727,0.32957184314727783,0.19967194646596909,0.6812935173511505,1.21,1.36,0.34800000000000003
000040,0.1774628907442093,0.10521464049816132,0.7340809106826782,0.8265836238861084,0.08845622092485428,0.0682017058134079,0.2826775312423706,0.15665792673826218,0.59,0.5633333333333334,0.742
000042,0.17563341557979584,0.15935298800468445,0.7148127555847168,0.7201247215270996,0.10955377668142319,0.12052236497402191,0.3349864035844803,0.2300761416554451,-0.82,-0.63,-0.26399999999999996
000043,0.0672745406627655,0.06274165213108063,0.8262816667556763,0.7732549905776978,0.10644382238388062,0.1640033721923828,0.13001619279384613,0.2704471945762634,0.86,0.25666666666666665,0.4619999999999999
000045,0.013693287968635559,0.11156140267848969,0.8680483102798462,0.7309239506721497,0.11825832724571228,0.15751466155052185,0.12525469064712524,0.27577298879623413,0.36,0.35666666666666663,0.07599999999999993
000046,0.05746965855360031,0.027905412018299103,0.9277766942977905,0.9270706176757812,0.014753599651157856,0.04502401873469353,0.08537507057189941,0.05977761838585138,0.74,0.8166666666666668,0.17800000000000005
000048,0.1512911468744278,0.0886310413479805,0.7040301561355591,0.8465859889984131,0.1446787416934967,0.06478296965360641,0.2399221882224083,0.20946171134710312,-0.15,-0.09000000000000001,-0.20800000000000002
000049,0.06707816570997238,0.16369843482971191,0.7465621829032898,0.48382142186164856,0.186359703540802,0.35248005390167236,0.2307766005396843,0.5388397574424744,-0.97,-0.1766666666666666,-0.6719999999999999
000050,0.0577620305120945,0.023199398070573807,0.417287677526474,0.5862561464309692,0.5249502658843994,0.39054447412490845,0.0809614285826683,0.9154947400093079,2.49,-0.26999999999999996,0.19999999999999996
000055,0.04617195948958397,0.24381700158119202,0.6781683564186096,0.6294717788696289,0.2756597399711609,0.1267111897468567,0.289988961070776,0.4023709297180176,-0.38,-0.45999999999999996,-0.558
000056,0.05965817719697952,0.13859491050243378,0.8535745739936829,0.7276511192321777,0.08676725625991821,0.13375400006771088,0.1982530876994133,0.2205212563276291,-0.4,-0.69,-0.4459999999999999
000058,0.04389290139079094,0.18200770020484924,0.9006484150886536,0.5782529711723328,0.055458664894104004,0.2397393137216568,0.22590060159564018,0.2951979786157608,1.45,0.8300000000000001,0.08400000000000007
000059,0.1537177562713623,0.08515919744968414,0.48997315764427185,0.6663857698440552,0.35630908608436584,0.24845510721206665,0.23887695372104645,0.6047641932964325,1.25,1.3800000000000001,0.7600000000000001
000060,0.09524984657764435,0.019195009022951126,0.23307278752326965,0.3699914813041687,0.6716773509979248,0.610813558101654,0.11444485560059547,1.2824909090995789,5.86,2.586666666666667,0.5480000000000003
000062,0.08061119168996811,0.025697674602270126,0.8255797624588013,0.9497603178024292,0.09380903095006943,0.024542011320590973,0.10630886629223824,0.1183510422706604,0.98,-0.10999999999999999,-0.21799999999999997
000063,0.2426866590976715,0.4821545481681824,0.6251438856124878,0.40359410643577576,0.13216936588287354,0.11425134539604187,0.7248412072658539,0.2464207112789154,2.32,0.8933333333333332,0.38999999999999996
000065,0.4457382261753082,0.11947226524353027,0.4259685277938843,0.7384669780731201,0.1282932311296463,0.1420607566833496,0.5652104914188385,0.2703539878129959,2.57,0.3999999999999999,-0.29400000000000004
000066,0.2809431552886963,0.2667730748653412,0.6540747880935669,0.5633385181427002,0.06498204916715622,0.1698884665966034,0.5477162301540375,0.2348705157637596,1.01,-0.10666666666666663,-0.624
