,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
000001,0.005066337529569864,0.012583153322339058,0.9057194590568542,0.8994662165641785,0.08921419829130173,0.08795065432786942,0.017649490851908922,0.17716485261917114,-0.35,0.006666666666666672,0.272
000002,0.19972388446331024,0.2079010009765625,0.6662673354148865,0.6113189458847046,0.13400886952877045,0.1807800531387329,0.40762488543987274,0.31478892266750336,-4.3,-0.6133333333333333,-1.014
000004,0.008224137127399445,0.07064031809568405,0.6379130482673645,0.7404118776321411,0.3538627326488495,0.18894781172275543,0.0788644552230835,0.5428105443716049,0.0,-0.3633333333333333,-0.39799999999999996
000005,0.01199454814195633,0.013791617937386036,0.9246367812156677,0.9226138591766357,0.06336870044469833,0.06359457969665527,0.025786166079342365,0.1269632801413536,0.38,0.3833333333333333,-0.418
000008,0.07613292336463928,0.06733661890029907,0.593834638595581,0.6724369525909424,0.33003249764442444,0.26022636890411377,0.14346954226493835,0.5902588665485382,3.46,0.7200000000000001,-0.051999999999999956
000009,0.033052489161491394,0.084952212870121,0.49337926506996155,0.418868750333786,0.47356823086738586,0.4961790144443512,0.1180047020316124,0.9697472453117371,1.9,0.1566666666666666,-0.7140000000000001
000010,0.027909304946660995,0.006416062358766794,0.89766526222229,0.903396725654602,0.07442548125982285,0.09018722176551819,0.03432536730542779,0.16461270302534103,0.39,0.26333333333333336,-0.23199999999999998
000011,0.12111805379390717,0.14640860259532928,0.8022478818893433,0.7472863793373108,0.07663407921791077,0.10630503296852112,0.26752665638923645,0.18293911218643188,1.7,0.5233333333333334,-0.722
000012,0.011847501620650291,0.0015148685779422522,0.9517348408699036,0.9215993285179138,0.036417700350284576,0.07688583433628082,0.013362370198592544,0.1133035346865654,0.8,-0.44999999999999996,-0.642
000014,0.07833300530910492,0.04021889716386795,0.8694751262664795,0.9019244313240051,0.05219191685318947,0.05785667151212692,0.11855190247297287,0.11004858836531639,-0.17,0.12,-0.40199999999999997
000016,0.036345500499010086,0.057245884090662,0.2537037432193756,0.8582801818847656,0.7099508047103882,0.08447402715682983,0.09359138458967209,0.794424831867218,0.33,-0.21999999999999995,-0.29799999999999993
000017,0.0022475917357951403,0.002395774470642209,0.9485294818878174,0.8659961223602295,0.049222927540540695,0.13160811364650726,0.004643366206437349,0.18083104118704796,-0.12,-0.33,-0.47400000000000003
000018,0.03170354291796684,0.014626934193074703,0.937166690826416,0.9228017926216125,0.03112979419529438,0.06257133185863495,0.046330477111041546,0.09370112605392933,-0.51,0.17,0.10600000000000001
000020,0.06193302199244499,0.2030254751443863,0.8063908219337463,0.7236697673797607,0.13167615234851837,0.07330472767353058,0.2649584971368313,0.20498088002204895,0.05,0.8466666666666667,0.05
000021,0.01751217246055603,0.014279265888035297,0.8001969456672668,0.8781936764717102,0.18229085206985474,0.10752706229686737,0.03179143834859133,0.2898179143667221,0.89,1.8833333333333335,0.7520000000000001
000022,0.00878609623759985,0.08044460415840149,0.9082745909690857,0.8729730844497681,0.08293934911489487,0.04658230021595955,0.08923070039600134,0.12952164933085442,0.04,-0.37333333333333335,-0.534
000023,0.2745639681816101,0.023678947240114212,0.668881356716156,0.7505380511283875,0.056554749608039856,0.22578297555446625,0.2982429154217243,0.2823377251625061,0.97,-0.27999999999999997,-0.192
000025,0.05136130377650261,0.6299015283584595,0.8770020604133606,0.36215564608573914,0.0716366246342659,0.007942826487123966,0.6812628321349621,0.07957945112138987,0.4,0.37333333333333335,-0.03599999999999999
000026,0.034062404185533524,0.0025918588507920504,0.9226115942001343,0.9393843412399292,0.04332597926259041,0.05802387371659279,0.036654263036325574,0.1013498529791832,0.93,0.39666666666666667,-0.09400000000000004
000027,0.007511898875236511,0.022375555709004402,0.9617931842803955,0.9424641728401184,0.030694924294948578,0.03516022861003876,0.029887454584240913,0.06585515290498734,0.15,-0.10333333333333332,-0.27599999999999997
000028,0.07890760153532028,0.04185144603252411,0.8691893219947815,0.9114952087402344,0.05190301313996315,0.04665336385369301,0.12075904756784439,0.09855637699365616,-0.34,-0.05000000000000001,-0.01399999999999999
000030,0.02606414258480072,0.03996746987104416,0.8111283183097839,0.8862348198890686,0.16280755400657654,0.07379762828350067,0.06603161245584488,0.2366051822900772,0.44,-0.07,-0.13
000032,0.011480065062642097,0.009198405779898167,0.9108871817588806,0.6386085748672485,0.07763271033763885,0.3521929979324341,0.020678470842540264,0.42982570827007294,0.78,-0.8733333333333334,-0.768
000036,0.010614046826958656,0.0074000307358801365,0.984250545501709,0.9769690632820129,0.005135428160429001,0.015630988404154778,0.018014077562838793,0.02076641656458378,-0.52,0.9866666666666667,-0.6920000000000001
000037,0.06578758358955383,0.04941069707274437,0.8540874123573303,0.796984851360321,0.0801251009106636,0.15360446274280548,0.1151982806622982,0.23372956365346909,-0.33,-0.5566666666666668,0.23599999999999993
000039,0.050976406782865524,0.13250239193439484,0.7805251479148865,0.7436037063598633,0.1684984713792801,0.12389392405748367,0.18347879871726036,0.29239239543676376,0.16,-0.53,-0.9719999999999999
000040,0.02764330618083477,0.002397469012066722,0.6667627096176147,0.7311170697212219,0.3055940866470337,0.2664853632450104,0.030040775192901492,0.5720794498920441,0.68,-0.12666666666666662,0.034000000000000016
000042,0.04980478435754776,0.13364121317863464,0.8163626790046692,0.8206799626350403,0.13383255898952484,0.04567885026335716,0.1834459975361824,0.179511409252882,0.12,0.023333333333333355,-0.378
000043,0.03047841042280197,0.2003551870584488,0.9158726930618286,0.7189291715621948,0.05364895239472389,0.08071565628051758,0.23083359748125076,0.13436460867524147,-1.66,-0.4266666666666666,-0.586
000045,0.20446224510669708,0.3070329427719116,0.7715910077095032,0.5328001379966736,0.023946786299347878,0.1601669192314148,0.5114951878786087,0.18411370553076267,-0.33,-0.46666666666666673,-0.9019999999999999
000046,0.03773926943540573,0.05897270888090134,0.9232913851737976,0.8345213532447815,0.038969386368989944,0.10650590062141418,0.09671197831630707,0.14547528699040413,-0.12,0.44333333333333336,-0.11599999999999996
000048,0.018871452659368515,0.08281031250953674,0.8458429574966431,0.815201997756958,0.13528552651405334,0.10198767483234406,0.10168176516890526,0.2372732013463974,1.58,-0.046666666666666634,-0.284
000049,0.25227823853492737,0.25927069783210754,0.704265296459198,0.6987220644950867,0.043456438928842545,0.04200712591409683,0.5115489363670349,0.08546356484293938,1.68,-0.9400000000000001,-0.5700000000000001
000050,0.08154100179672241,0.06479524075984955,0.6844785809516907,0.6989765763282776,0.23398038744926453,0.23622821271419525,0.14633624255657196,0.4702086001634598,0.49,-0.7600000000000001,-0.8859999999999999
000055,0.033977169543504715,0.19682128727436066,0.9241635203361511,0.7674002647399902,0.041859325021505356,0.03577837720513344,0.23079845681786537,0.0776377022266388,1.29,0.7333333333333334,0.316
000056,0.1905958205461502,0.319227397441864,0.6608004570007324,0.6160049438476562,0.14860369265079498,0.06476768851280212,0.5098232179880142,0.2133713811635971,-1.67,-0.3166666666666666,-0.364
000058,0.014770803973078728,0.02542976662516594,0.8450698852539062,0.8002620935440063,0.1401592642068863,0.17430812120437622,0.04020057059824467,0.3144673854112625,-0.37,-0.29,-0.704
000059,0.07829124480485916,0.10705988109111786,0.7905536890029907,0.823469877243042,0.13115499913692474,0.06947020441293716,0.18535112589597702,0.2006252035498619,-1.6,-1.1266666666666667,-1.6260000000000001
000060,0.05238525941967964,0.12155794352293015,0.47414401173591614,0.4869844913482666,0.4734707474708557,0.39145761728286743,0.1739432029426098,0.8649283647537231,1.46,1.46,-0.262
000062,0.01181492768228054,0.029197316616773605,0.9127975702285767,0.925940990447998,0.07538752257823944,0.044861599802970886,0.041012244299054146,0.12024912238121033,0.11,0.71,0.31000000000000005
000063,0.0185525044798851,0.07239168882369995,0.5984534621238708,0.557100236415863,0.38299402594566345,0.3705081045627594,0.09094419330358505,0.7535021305084229,1.3,0.2266666666666667,1.6759999999999997
000065,0.3692825436592102,0.40878355503082275,0.5577254295349121,0.5256380438804626,0.07299207150936127,0.06557837873697281,0.778066098690033,0.13857045024633408,-0.26,-0.59,-0.794
000066,0.029932603240013123,0.06850331276655197,0.8958303332328796,0.8794938325881958,0.07423702627420425,0.052002839744091034,0.0984359160065651,0.1262398660182953,2.22,1.1333333333333335,0.9120000000000001
000068,0.3024072051048279,0.3041767477989197,0.5160887837409973,0.5033766031265259,0.18150396645069122,0.19244661927223206,0.6065839529037476,0.3739505857229233,-1.27,0.20333333333333334,0.039999999999999994
000069,0.03625577315688133,0.07541833817958832,0.8132905960083008,0.6450311541557312,0.1504536271095276,0.27955055236816406,0.11167411133646965,0.43000417947769165,-0.86,-0.68,-0.582
000070,0.012827365659177303,0.01009689923375845,0.8914518356323242,0.9308212995529175,0.09572078287601471,0.059081751853227615,0.022924264892935753,0.15480253472924232,0.85,0.25333333333333335,1.208
000078,0.02208651416003704,0.005937227979302406,0.9683240652084351,0.9775298833847046,0.009589393623173237,0.016532914713025093,0.028023742139339447,0.02612230833619833,-0.16,0.44,0.654
000088,0.033609598875045776,0.022636346518993378,0.8282813429832458,0.8799788951873779,0.13810908794403076,0.09738481044769287,0.056245945394039154,0.23549389839172363,0.44,0.07666666666666667,0.134
000089,0.005936740431934595,0.01791076362133026,0.8500217795372009,0.9288100004196167,0.14404144883155823,0.05327920243144035,0.023847504053264856,0.19732065126299858,-0.12,-0.1166666666666667,0.023999999999999987
000090,0.15741507709026337,0.2589845359325409,0.6674069166183472,0.5420610904693604,0.17517802119255066,0.19895429909229279,0.41639961302280426,0.37413232028484344,-1.58,-0.81,-1.05
000096,0.024480702355504036,0.006218946073204279,0.8431368470191956,0.828355073928833,0.13238246738910675,0.16542600095272064,0.030699648428708315,0.2978084683418274,0.28,0.003333333333333336,-0.5980000000000001
000150,0.01543756015598774,0.012186778709292412,0.8286826014518738,0.826948344707489,0.15587987005710602,0.16086487472057343,0.02762433886528015,0.31674474477767944,-0.04,0.65,0.756
000151,0.1368616223335266,0.009994358755648136,0.7787384390830994,0.8595384359359741,0.08439987152814865,0.13046717643737793,0.14685598108917475,0.21486704796552658,-0.64,-0.7000000000000001,-1.338
000153,0.055278513580560684,0.007487247232347727,0.7581008076667786,0.9307097792625427,0.18662074208259583,0.06180290877819061,0.06276576081290841,0.24842365086078644,-0.48,0.1333333333333334,-0.42400000000000004
000156,0.00441677775233984,0.042874526232481,0.9459072351455688,0.9143162369728088,0.04967600852251053,0.04280932992696762,0.04729130398482084,0.09248533844947815,-0.14,-0.026666666666666672,-0.316
000157,0.01091589592397213,0.005916843190789223,0.9531979560852051,0.9557167887687683,0.03588622063398361,0.038366399705410004,0.016832739114761353,0.07425262033939362,0.22,-0.36333333333333334,-0.526
000158,0.0538894459605217,0.012112736701965332,0.9351411461830139,0.979316771030426,0.010969371534883976,0.00857049971818924,0.06600218266248703,0.019539871253073215,0.0,-0.2733333333333334,-0.7
000159,0.13894011080265045,0.1273881047964096,0.8153535723686218,0.7419396042823792,0.0457063727080822,0.13067224621772766,0.26632821559906006,0.17637861892580986,1.15,1.6133333333333333,0.33399999999999996
000166,0.02879040502011776,0.07528188079595566,0.9478580355644226,0.8921480178833008,0.02335159108042717,0.03257006034255028,0.10407228581607342,0.05592165142297745,0.67,0.17,-0.23399999999999999
000333,0.062319837510585785,0.16431891918182373,0.7203142046928406,0.7340201139450073,0.21736589074134827,0.10166094452142715,0.22663875669240952,0.3190268352627754,0.0,1.0,0.976
000338,0.10656165331602097,0.42964407801628113,0.6276259422302246,0.5598695874214172,0.2658124268054962,0.010486355051398277,0.5362057313323021,0.2762987818568945,-0.13,-0.3500000000000001,-0.772
000400,0.044264934957027435,0.09663905203342438,0.7474678754806519,0.8171061873435974,0.20826712250709534,0.08625473827123642,0.1409039869904518,0.29452186077833176,2.3,-0.1166666666666667,-0.196
000401,0.05978601425886154,0.22967170178890228,0.8671117424964905,0.2269340306520462,0.07310222834348679,0.5433942675590515,0.2894577160477638,0.6164964959025383,-0.34,-0.033333333333333326,-1.082
